case,rate,decoded,non_decoded,nodes_number,life_time,maximum_trans,gen_packets,delay,max_delay,interference_in_node,out_of_range_in_ge,in_range_in_ge,max_sf,time_out,drop_p_async,fairness
Multihop 1 gateways,0.8,6076,218,60,1000000,215,6387,664695,1155,0,0,6294,7,0,93,0.999542
LoraWAN 1 gateways,0.8,4300,79,60,1000000,215,4379,347038,1155,0,0,4379,9,0,0,0
Multihop 1 gateways,0.8,5889,379,60,1000000,215,6435,710996,1155,0,0,6268,7,0,167,0.998593
LoraWAN 1 gateways,0.8,4193,47,60,1000000,215,4241,355581,1155,0,0,4241,10,1,0,0
Multihop 1 gateways,0.8,5990,319,60,1000000,215,6439,722329,1155,0,0,6309,7,0,130,0.999712
LoraWAN 1 gateways,0.8,4170,53,60,1000000,215,4223,356248,1155,0,0,4223,10,0,0,0
Multihop 1 gateways,0.8,6018,287,60,1000000,215,6417,693430,1155,0,0,6306,7,1,111,0.99987
LoraWAN 1 gateways,0.8,4215,75,60,1000000,215,4290,351357,1155,0,0,4290,10,0,0,0
Multihop 1 gateways,0.8,5755,533,60,1000000,215,6387,650161,1155,0,0,6288,7,1,98,0.999551
LoraWAN 1 gateways,0.8,4283,65,60,1000000,215,4349,349754,1155,0,0,4349,10,1,0,0
Multihop 1 gateways,0.8,6038,242,60,1000000,215,6405,679138,1155,0,0,6281,7,1,124,0.999406
LoraWAN 1 gateways,0.8,4265,56,60,1000000,215,4321,350855,1155,0,0,4321,10,0,0,0
Multihop 1 gateways,0.8,8777,716,90,1000000,215,10014,1442945,1155,0,0,9493,7,3,518,0.998081
LoraWAN 1 gateways,0.8,5358,95,90,1000000,215,5453,585691,1155,0,0,5453,11,0,0,0
Multihop 1 gateways,0.8,8718,850,90,1000000,215,9993,1315025,1155,0,0,9569,7,3,422,0.990023
LoraWAN 1 gateways,0.8,5545,61,90,1000000,215,5606,579020,1155,0,0,5606,11,0,0,0
Multihop 1 gateways,0.8,8797,712,90,1000000,215,10008,1362812,1155,2,0,9509,7,3,494,0.997334
LoraWAN 1 gateways,0.8,5436,76,90,1000000,215,5513,584417,1155,0,0,5513,10,1,0,0
Multihop 1 gateways,0.8,8722,718,90,1000000,215,10037,1441257,1155,0,0,9440,7,2,595,0.994526
LoraWAN 1 gateways,0.8,5293,59,90,1000000,215,5353,593526,1155,0,0,5353,11,1,0,0
Multihop 1 gateways,0.8,8855,543,90,1000000,215,9953,1407548,1155,0,0,9399,7,3,552,0.990481
LoraWAN 1 gateways,0.8,5516,57,90,1000000,215,5573,580225,1155,0,0,5573,11,0,0,0
Multihop 1 gateways,0.8,8715,876,90,1000000,215,9972,1296022,1155,0,0,9591,7,1,380,0.998235
LoraWAN 1 gateways,0.8,5565,54,90,1000000,215,5620,578261,1155,0,0,5620,11,1,0,0
Multihop 1 gateways,0.8,8653,892,90,1000000,215,9962,1287812,1155,0,0,9545,7,3,414,0.998533
LoraWAN 1 gateways,0.8,5510,110,90,1000000,215,5620,572840,1155,0,0,5620,10,0,0,0
Multihop 1 gateways,0.8,8217,1234,90,1000000,215,9972,1269965,1155,5,0,9451,7,5,511,0.99604
LoraWAN 1 gateways,0.8,5431,77,90,1000000,215,5508,584079,1155,0,0,5508,11,0,0,0
Multihop 1 gateways,0.8,8499,994,90,1000000,215,10011,1349967,1155,0,0,9493,7,2,516,0.998445
LoraWAN 1 gateways,0.8,5406,64,90,1000000,215,5470,585585,1155,0,0,5470,10,0,0,0
Multihop 1 gateways,0.8,8694,748,90,1000000,215,9929,1310408,1155,6,0,9442,7,6,475,0.997614
LoraWAN 1 gateways,0.8,5520,100,90,1000000,215,5620,574545,1155,0,0,5620,10,0,0,0
Multihop 1 gateways,0.8,11541,992,120,1000000,215,13533,2164393,1155,0,0,12535,7,5,995,0.990096
LoraWAN 1 gateways,0.8,6477,68,120,1000000,215,6546,825744,1155,0,0,6546,11,1,0,0
Multihop 1 gateways,0.8,11295,1281,120,1000000,215,13493,2066378,1155,0,0,12577,7,4,913,0.998853
LoraWAN 1 gateways,0.8,6592,63,120,1000000,215,6655,819646,1155,0,0,6655,11,0,0,0
Multihop 1 gateways,0.8,10976,1539,120,1000000,215,13596,2115063,1155,0,0,12515,7,1,1080,0.994782
LoraWAN 1 gateways,0.8,6386,79,120,1000000,215,6465,829905,1155,0,0,6465,11,0,0,0
Multihop 1 gateways,0.8,10093,2010,120,1000000,215,13478,1994815,1155,0,0,12103,7,5,1370,0.962298
LoraWAN 1 gateways,0.8,6305,112,120,1000000,215,6419,834426,1155,0,0,6419,12,2,0,0
Multihop 1 gateways,0.8,10405,1925,120,1000000,215,13631,2105194,1155,0,0,12332,7,3,1298,0.988898
LoraWAN 1 gateways,0.8,6120,103,120,1000000,215,6225,843228,1155,0,0,6225,11,2,0,0
Multihop 1 gateways,0.8,10752,1763,120,1000000,215,13561,2048703,1155,0,0,12515,7,6,1040,0.98619
LoraWAN 1 gateways,0.8,6412,90,120,1000000,215,6503,826263,1155,0,0,6503,11,1,0,0
Multihop 1 gateways,0.8,11258,1165,120,1000000,215,13514,2159747,1155,0,0,12423,7,2,1089,0.979027
LoraWAN 1 gateways,0.8,6364,82,120,1000000,215,6446,831626,1155,0,0,6446,12,0,0,0
Multihop 1 gateways,0.8,11237,1227,120,1000000,215,13557,2185624,1155,0,0,12464,7,1,1092,0.997595
LoraWAN 1 gateways,0.8,6334,103,120,1000000,215,6438,829879,1155,0,0,6438,11,1,0,0
Multihop 1 gateways,0.8,11145,1433,120,1000000,215,13552,2061670,1155,0,0,12579,7,2,972,0.99773
LoraWAN 1 gateways,0.8,6502,73,120,1000000,215,6575,823493,1155,0,0,6575,11,0,0,0
Multihop 1 gateways,0.8,11337,1167,120,1000000,215,13513,2131108,1155,0,0,12505,7,7,1002,0.994435
LoraWAN 1 gateways,0.8,6446,96,120,1000000,215,6543,822505,1155,0,0,6543,11,1,0,0
Multihop 1 gateways,0.8,13778,1529,150,1000000,215,17130,2993534,1155,0,0,15307,7,4,1819,0.99135
LoraWAN 1 gateways,0.8,7287,102,150,1000000,215,7389,1079736,1155,0,0,7389,12,0,0,0
Multihop 1 gateways,0.8,12375,2376,150,1000000,215,16997,2841170,1155,0,0,14754,7,6,2240,0.979202
LoraWAN 1 gateways,0.8,7048,68,150,1000000,215,7116,1100399,1155,0,0,7116,12,0,0,0
Multihop 1 gateways,0.8,12751,1871,150,1000000,215,16952,2999678,1155,0,0,14622,7,3,2327,0.954568
LoraWAN 1 gateways,0.8,6879,84,150,1000000,215,6973,1100863,1155,0,9,6964,12,1,0,0
Multihop 1 gateways,0.8,13764,1247,150,1000000,215,17059,3152137,1155,0,0,15013,7,5,2043,0.983015
LoraWAN 1 gateways,0.8,6951,113,150,1000000,215,7065,1102009,1155,0,0,7065,12,1,0,0
Multihop 1 gateways,0.8,13754,1518,150,1000000,215,17122,3020652,1155,0,0,15273,7,7,1843,0.985724
LoraWAN 1 gateways,0.8,7137,101,150,1000000,215,7240,1092076,1155,0,0,7240,12,2,0,0
Multihop 1 gateways,0.8,12508,2720,150,1000000,215,17167,2769602,1155,0,0,15229,7,4,1935,0.988164
LoraWAN 1 gateways,0.8,7095,69,150,1000000,215,7166,1097542,1155,0,0,7166,12,2,0,0
Multihop 1 gateways,0.8,12652,2362,150,1000000,215,17069,2825677,1155,0,0,15014,7,7,2048,0.978154
LoraWAN 1 gateways,0.8,7106,86,150,1000000,215,7192,1097061,1155,0,0,7192,12,0,0,0
Multihop 1 gateways,0.8,13004,1793,150,1000000,215,17039,3013965,1155,0,0,14798,7,3,2239,0.980276
LoraWAN 1 gateways,0.8,6962,59,150,1000000,215,7022,1110920,1155,0,0,7022,12,1,0,0
Multihop 1 gateways,0.8,12874,1733,150,1000000,215,16937,2976723,1155,0,0,14607,7,6,2324,0.966635
LoraWAN 1 gateways,0.8,7048,92,150,1000000,215,7153,1093567,1155,0,9,7144,12,4,0,0
Multihop 1 gateways,0.8,13722,1500,150,1000000,215,17097,3058335,1155,0,0,15223,7,4,1871,0.991924
LoraWAN 1 gateways,0.8,7145,74,150,1000000,215,7219,1095364,1155,0,0,7219,12,0,0,0
Multihop 1 gateways,0.8,14508,2777,180,1000000,215,20491,3719191,1155,0,0,17285,7,8,3198,0.958494
LoraWAN 1 gateways,0.8,7681,59,180,1000000,215,7741,1377141,1155,0,0,7741,12,1,0,0
Multihop 1 gateways,0.8,14840,2805,180,1000000,215,20664,3797761,1155,0,0,17646,7,6,3013,0.984503
LoraWAN 1 gateways,0.8,7687,77,180,1000000,215,7765,1368992,1155,0,0,7765,12,1,0,0
Multihop 1 gateways,0.8,13520,2974,180,1000000,215,20204,3502835,1155,0,0,16494,7,7,3703,0.921912
LoraWAN 1 gateways,0.8,7493,64,180,1000000,215,7585,1356802,1155,0,27,7558,12,1,0,0
Multihop 1 gateways,0.8,14581,3044,180,1000000,215,20575,3668331,1155,0,0,17628,7,9,2941,0.988901
LoraWAN 1 gateways,0.8,7832,84,180,1000000,215,7919,1362126,1155,0,0,7919,12,3,0,0
Multihop 1 gateways,0.8,14800,2200,180,1000000,215,20414,3820887,1155,0,0,17000,7,8,3406,0.953752
LoraWAN 1 gateways,0.8,7605,67,180,1000000,215,7684,1376127,1155,0,9,7675,12,3,0,0
Multihop 1 gateways,0.8,13496,3910,180,1000000,215,20537,3411884,1155,0,0,17408,7,10,3121,0.978901
LoraWAN 1 gateways,0.8,7682,87,180,1000000,215,7771,1374167,1155,0,0,7771,12,2,0,0
Multihop 1 gateways,0.8,14379,2625,180,1000000,215,20441,3753048,1155,0,0,17004,7,10,3427,0.973302
LoraWAN 1 gateways,0.8,7605,90,180,1000000,215,7696,1378068,1155,0,0,7696,12,1,0,0
Multihop 1 gateways,0.8,14855,2665,180,1000000,215,20584,3794036,1155,0,0,17520,7,4,3060,0.983886
LoraWAN 1 gateways,0.8,7645,81,180,1000000,215,7726,1372795,1155,0,0,7726,12,0,0,0
Multihop 1 gateways,0.8,14407,2580,180,1000000,215,20447,3819121,1155,0,0,16987,7,6,3454,0.977658
LoraWAN 1 gateways,0.8,7632,68,180,1000000,215,7708,1371089,1155,0,8,7700,12,0,0,0
Multihop 1 gateways,0.8,14480,2932,180,1000000,215,20538,3630942,1155,0,0,17412,7,3,3123,0.955842
LoraWAN 1 gateways,0.8,7670,102,180,1000000,215,7772,1369806,1155,0,0,7772,12,0,0,0
Multihop 1 gateways,0.8,14019,4538,210,1000000,215,23662,4283218,1155,0,0,18558,7,7,5098,0.980558
LoraWAN 1 gateways,0.8,7923,63,210,1000000,215,8013,1646401,1155,0,27,7986,12,0,0,0
Multihop 1 gateways,0.8,16280,2496,210,1000000,215,23820,4785652,1155,0,0,18778,7,10,5034,0.964429
LoraWAN 1 gateways,0.8,7953,98,210,1000000,215,8068,1646648,1155,0,17,8051,12,0,0,0
Multihop 1 gateways,0.8,15097,3358,210,1000000,215,23676,4417813,1155,0,0,18455,7,11,5210,0.951414
LoraWAN 1 gateways,0.8,7940,87,210,1000000,215,8063,1635346,1155,0,36,8027,12,0,0,0
Multihop 1 gateways,0.8,16079,2825,210,1000000,215,23827,4749466,1155,2,0,18907,7,21,4900,0.973328
LoraWAN 1 gateways,0.8,7914,107,210,1000000,215,8034,1660793,1155,0,9,8025,12,4,0,0
Multihop 1 gateways,0.8,16081,2737,210,1000000,215,23816,4777760,1155,0,0,18818,7,11,4987,0.941797
LoraWAN 1 gateways,0.8,7928,73,210,1000000,215,8030,1637676,1155,0,27,8003,12,2,0,0
Multihop 1 gateways,0.8,16068,2753,210,1000000,215,23778,4720588,1155,0,0,18822,7,10,4947,0.958649
LoraWAN 1 gateways,0.8,7960,82,210,1000000,215,8062,1654352,1155,0,18,8044,12,2,0,0
Multihop 1 gateways,0.8,15362,3360,210,1000000,215,23768,4342270,1155,106,0,18724,7,12,4928,0.934962
LoraWAN 1 gateways,0.8,8138,77,210,1000000,215,8260,1606681,1155,0,44,8216,12,1,0,0
Multihop 1 gateways,0.8,16087,2737,210,1000000,215,23786,4675681,1155,0,0,18824,7,8,4954,0.939615
LoraWAN 1 gateways,0.8,7973,87,210,1000000,215,8114,1609870,1155,0,53,8061,12,1,0,0
Multihop 1 gateways,0.8,15399,3474,210,1000000,215,23844,4484304,1155,0,0,18874,7,14,4957,0.956469
LoraWAN 1 gateways,0.8,7969,70,210,1000000,215,8068,1638788,1155,0,27,8041,12,2,0,0
Multihop 1 gateways,0.8,15649,3545,210,1000000,215,23863,4533948,1155,0,0,19196,7,9,4660,0.984731
LoraWAN 1 gateways,0.8,8157,76,210,1000000,215,8233,1658937,1155,0,0,8233,12,0,0,0
Multihop 1 gateways,0.8,16523,2843,240,1000000,215,26654,5214910,1155,162,0,19367,7,34,7092,0.93739
LoraWAN 1 gateways,0.8,8289,69,240,1000000,215,8468,1844717,1155,0,108,8360,12,2,0,0
Multihop 1 gateways,0.8,17188,2983,240,1000000,215,27025,5606524,1155,0,0,20172,7,13,6841,0.964469
LoraWAN 1 gateways,0.8,8254,76,240,1000000,215,8394,1900859,1155,0,62,8332,12,2,0,0
Multihop 1 gateways,0.8,16750,3599,240,1000000,215,27086,5432187,1155,2,0,20350,7,13,6722,0.952885
LoraWAN 1 gateways,0.8,8302,97,240,1000000,215,8462,1895406,1155,0,63,8399,12,0,0,0
Multihop 1 gateways,0.8,16601,3700,240,1000000,215,27011,5251582,1155,92,0,20302,7,15,6603,0.926146
LoraWAN 1 gateways,0.8,8468,72,240,1000000,215,8579,1917519,1155,0,36,8543,12,3,0,0
Multihop 1 gateways,0.8,15735,4165,240,1000000,215,26912,5175386,1155,0,0,19902,7,20,6992,0.95209
LoraWAN 1 gateways,0.8,8277,114,240,1000000,215,8484,1864537,1155,0,90,8394,12,3,0,0
Multihop 1 gateways,0.8,16214,3636,240,1000000,215,26878,5346686,1155,0,0,19850,7,11,7017,0.935949
LoraWAN 1 gateways,0.8,8156,87,240,1000000,215,8355,1851448,1155,0,108,8247,12,4,0,0
Multihop 1 gateways,0.8,17097,2983,240,1000000,215,26933,5535007,1155,0,0,20080,7,15,6838,0.902104
LoraWAN 1 gateways,0.8,8332,76,240,1000000,215,8507,1848384,1155,0,96,8411,12,3,0,0
Multihop 1 gateways,0.8,16623,3357,240,1000000,215,26925,5324320,1155,32,0,19980,7,43,6870,0.931771
LoraWAN 1 gateways,0.8,8367,84,240,1000000,215,8522,1875811,1155,0,71,8451,12,0,0,0
Multihop 1 gateways,0.8,17264,3241,240,1000000,215,27189,5524112,1155,0,0,20506,7,13,6671,0.971916
LoraWAN 1 gateways,0.8,8488,75,240,1000000,215,8600,1908654,1155,0,36,8564,12,1,0,0
Multihop 1 gateways,0.8,16691,3246,240,1000000,215,26985,5514141,1155,0,0,19942,7,20,7028,0.950164
LoraWAN 1 gateways,0.8,8176,97,240,1000000,215,8363,1868770,1155,0,90,8273,12,0,0,0
Multihop 1 gateways,0.8,15054,5572,270,1000000,215,29931,5264277,1155,24,0,20627,7,39,9242,0.880868
LoraWAN 1 gateways,0.8,8455,67,270,1000000,215,8720,2040350,1155,0,195,8525,12,3,0,0
Multihop 1 gateways,0.8,16602,4000,270,1000000,215,29979,5985264,1155,0,0,20605,7,25,9352,0.918971
LoraWAN 1 gateways,0.8,8453,70,270,1000000,215,8723,2045933,1155,0,196,8527,12,4,0,0
Multihop 1 gateways,0.8,16793,4360,270,1000000,215,30067,6008074,1155,0,0,21155,7,18,8896,0.918486
LoraWAN 1 gateways,0.8,8467,83,270,1000000,215,8732,2062385,1155,0,179,8553,12,3,0,0
Multihop 1 gateways,0.8,16173,4535,270,1000000,215,29931,5775335,1155,1,0,20709,7,18,9204,0.928121
LoraWAN 1 gateways,0.8,8452,96,270,1000000,215,8773,2014162,1155,0,223,8550,12,2,0,0
Multihop 1 gateways,0.8,17216,3276,270,1000000,215,29747,6166964,1155,0,0,20493,7,20,9235,0.893625
LoraWAN 1 gateways,0.8,8464,70,270,1000000,215,8751,2026446,1155,0,214,8537,12,3,0,0
Multihop 1 gateways,0.8,16778,4082,270,1000000,215,30010,6068789,1155,0,0,20861,7,17,9133,0.931663
LoraWAN 1 gateways,0.8,8454,76,270,1000000,215,8690,2087284,1155,0,160,8530,12,0,0,0
Multihop 1 gateways,0.8,16801,3365,270,1000000,215,29869,5934239,1155,201,0,20166,7,3,9499,0.898209
LoraWAN 1 gateways,0.8,8422,86,270,1000000,215,8717,2038506,1155,0,205,8512,12,4,0,0
Multihop 1 gateways,0.8,15678,4641,270,1000000,215,29901,5493675,1155,217,0,20320,7,14,9351,0.901854
LoraWAN 1 gateways,0.8,8400,110,270,1000000,215,8704,2042371,1155,0,193,8511,12,1,0,0
Multihop 1 gateways,0.8,14757,5903,270,1000000,215,29869,5078486,1155,0,0,20660,7,14,9195,0.844774
LoraWAN 1 gateways,0.8,8430,95,270,1000000,215,8770,1990421,1155,0,242,8528,12,3,0,0
Multihop 1 gateways,0.8,17668,2682,270,1000000,215,29805,6289920,1155,25,0,20350,7,39,9391,0.912865
LoraWAN 1 gateways,0.8,8436,96,270,1000000,215,8783,1982480,1155,0,250,8533,12,1,0,0
Multihop 1 gateways,0.8,16843,3675,300,1000000,215,32730,6439991,1155,289,0,20518,7,5,11918,0.863871
LoraWAN 1 gateways,0.8,8546,81,300,1000000,215,8988,2168260,1155,0,359,8629,12,2,0,0
Multihop 1 gateways,0.8,17968,3401,300,1000000,215,33087,6898513,1155,91,0,21371,7,58,11569,0.928205
LoraWAN 1 gateways,0.8,8725,100,300,1000000,215,9082,2275259,1155,0,257,8825,12,0,0,0
Multihop 1 gateways,0.8,16697,4918,300,1000000,215,32902,6391828,1155,0,0,21616,7,29,11258,0.873826
LoraWAN 1 gateways,0.8,8680,57,300,1000000,215,9078,2185489,1155,0,341,8737,12,0,0,0
Multihop 1 gateways,0.8,17237,4395,300,1000000,215,32890,6675219,1155,0,0,21633,7,24,11234,0.909798
LoraWAN 1 gateways,0.8,8677,85,300,1000000,215,9057,2236007,1155,0,292,8765,12,3,0,0
Multihop 1 gateways,0.8,17283,4008,300,1000000,215,32811,6626208,1155,0,0,21291,7,19,11501,0.903375
LoraWAN 1 gateways,0.8,8653,72,300,1000000,215,9076,2179600,1155,0,349,8727,12,2,0,0
Multihop 1 gateways,0.8,16889,4587,300,1000000,215,32848,6543676,1155,0,0,21476,7,17,11355,0.892135
LoraWAN 1 gateways,0.8,8622,78,300,1000000,215,9033,2194326,1155,0,330,8703,12,3,0,0
Multihop 1 gateways,0.8,17212,4260,300,1000000,215,32911,6697283,1155,0,0,21474,7,27,11412,0.894411
LoraWAN 1 gateways,0.8,8677,87,300,1000000,215,9098,2187181,1155,0,332,8766,12,2,0,0
Multihop 1 gateways,0.8,18417,3464,300,1000000,215,33054,7089641,1155,0,0,21883,7,27,11146,0.940838
LoraWAN 1 gateways,0.8,8650,114,300,1000000,215,9053,2246482,1155,0,286,8767,12,3,0,0
Multihop 1 gateways,0.8,17555,3284,300,1000000,215,32919,6525812,1155,137,0,20840,7,35,11908,0.857491
LoraWAN 1 gateways,0.8,8786,98,300,1000000,215,9188,2218048,1155,0,303,8885,12,1,0,0
Multihop 1 gateways,0.8,17404,3550,300,1000000,215,32649,6779499,1155,0,0,20956,7,26,11669,0.863885
LoraWAN 1 gateways,0.8,8538,76,300,1000000,215,8991,2140193,1155,0,376,8615,12,1,0,0
