case,rate,decoded,non_decoded,nodes_number,life_time,maximum_trans,gen_packets,delay,max_delay,interference_in_node,out_of_range_in_ge,in_range_in_ge,max_sf,time_out,drop_p_async,fairness,power_consumption
LoraWAN 1 gateways,0.9,1130,10,159,1000000,215,16329,18.4,1155,0,15189,1140,7,0,0,0,5.72591
LoraWAN 2 gateways,0.9,6450,157,159,1000000,215,16329,40.8889,1155,0,16329,6607,7,-6607,0,0,5.72591
LoraWAN 3 gateways,0.9,9576,200,159,1000000,215,16329,40.8889,1155,0,16329,9776,7,-9776,0,0,5.72591
Multihop 1 gateways,1,13659,1344,159,1000000,215,20276,194.652,1155,1424,0,14767,7,-132,3981,0.960126,38.0597
LoraWAN 1 gateways,1,1181,14,159,1000000,215,17257,18.4,1155,0,16062,1195,7,0,0,0,5.79558
LoraWAN 2 gateways,1,6727,146,159,1000000,215,17257,40.8889,1155,0,17257,6873,7,-6873,0,0,5.79558
LoraWAN 3 gateways,1,10101,179,159,1000000,215,17257,40.8889,1155,0,17257,10280,7,-10280,0,0,5.79558
Multihop 1 gateways,0.1,2899,52,159,1000000,215,3109,218.6,1155,42,0,2951,7,3,113,0.999532,14.7239
LoraWAN 1 gateways,0.1,211,2,159,1000000,215,3109,9.2,1155,0,2896,213,7,0,0,0,4.73341
LoraWAN 2 gateways,0.1,1206,7,159,1000000,215,3109,34.5,1155,0,3109,1213,7,-1213,0,0,4.73341
LoraWAN 3 gateways,0.1,1867,8,159,1000000,215,3109,34.5,1155,0,3109,1875,7,-1875,0,0,4.73341
Multihop 1 gateways,0.2,5003,322,159,1000000,215,5779,218.6,1155,131,0,5325,7,8,315,0.994536,15.7968
LoraWAN 1 gateways,0.2,362,0,159,1000000,215,5714,9.2,1155,0,5352,362,7,0,0,0,4.92898
LoraWAN 2 gateways,0.2,2296,14,159,1000000,215,5714,34.5,1155,0,5714,2310,7,-2310,0,0,4.92898
LoraWAN 3 gateways,0.2,3490,23,159,1000000,215,5714,34.5,1155,0,5714,3514,7,-3513,0,0,4.92898
Multihop 1 gateways,0.3,6739,484,159,1000000,215,8105,218.6,1155,213,0,7224,7,14,655,0.994419,16.7579
LoraWAN 1 gateways,0.3,533,0,159,1000000,215,7873,9.2,1155,0,7340,533,7,0,0,0,5.09107
LoraWAN 2 gateways,0.3,3167,38,159,1000000,215,7873,34.5,1155,0,7873,3205,7,-3205,0,0,5.09107
LoraWAN 3 gateways,0.3,4769,59,159,1000000,215,7873,34.5,1155,0,7873,4828,7,-4828,0,0,5.09107
Multihop 1 gateways,0.4,8334,582,159,1000000,215,10308,218.6,1155,345,0,8916,7,33,1014,0.990477,17.5656
LoraWAN 1 gateways,0.4,685,10,159,1000000,215,9851,9.2,1155,0,9156,695,7,0,0,0,5.2395
LoraWAN 2 gateways,0.4,3911,70,159,1000000,215,9851,34.5,1155,0,9851,3982,7,-3981,0,0,5.2395
LoraWAN 3 gateways,0.4,5888,103,159,1000000,215,9851,34.5,1155,0,9851,5992,7,-5991,0,0,5.2395
Multihop 1 gateways,0.5,9283,1029,159,1000000,215,12266,218.6,1155,517,0,10312,7,14,1423,0.990892,18.2805
LoraWAN 1 gateways,0.5,769,4,159,1000000,215,11507,9.2,1155,0,10734,773,7,0,0,0,5.36382
LoraWAN 2 gateways,0.5,4552,59,159,1000000,215,11507,34.5,1155,0,11507,4611,7,-4611,0,0,5.36382
LoraWAN 3 gateways,0.5,6928,92,159,1000000,215,11507,34.5,1155,0,11507,7021,7,-7020,0,0,5.36382
Multihop 1 gateways,0.6,10186,1233,159,1000000,215,14048,218.6,1155,773,0,11419,7,45,1811,0.985274,18.8628
LoraWAN 1 gateways,0.6,881,4,159,1000000,215,12935,9.2,1155,0,12050,885,7,0,0,0,5.4711
LoraWAN 2 gateways,0.6,5116,87,159,1000000,215,12935,34.5,1155,0,12935,5203,7,-5203,0,0,5.4711
LoraWAN 3 gateways,0.6,7799,111,159,1000000,215,12935,34.5,1155,0,12935,7910,7,-7910,0,0,5.4711
Multihop 1 gateways,0.7,11465,1126,159,1000000,215,15712,218.6,1155,874,0,12591,7,29,2218,0.985337,19.4396
LoraWAN 1 gateways,0.7,969,6,159,1000000,215,14136,9.2,1155,0,13161,975,7,0,0,0,5.56126
LoraWAN 2 gateways,0.7,5560,121,159,1000000,215,14136,34.5,1155,0,14136,5682,7,-5681,0,0,5.56126
LoraWAN 3 gateways,0.7,8403,193,159,1000000,215,14136,34.5,1155,0,14136,8597,7,-8596,0,0,5.56126
Multihop 1 gateways,0.8,12844,877,159,1000000,215,17288,218.6,1155,987,0,13721,7,39,2541,0.988416,19.9593
LoraWAN 1 gateways,0.8,1071,6,159,1000000,215,15307,9.2,1155,0,14230,1077,7,0,0,0,5.64918
LoraWAN 2 gateways,0.8,6029,139,159,1000000,215,15307,34.5,1155,0,15307,6168,7,-6168,0,0,5.64918
LoraWAN 3 gateways,0.8,9121,196,159,1000000,215,15307,34.5,1155,0,15307,9317,7,-9317,0,0,5.64918
Multihop 1 gateways,0.9,12190,2374,159,1000000,215,18724,218.6,1155,1181,0,14564,7,54,2925,0.975967,20.376
LoraWAN 1 gateways,0.9,1134,4,159,1000000,215,16329,9.2,1155,0,15191,1138,7,0,0,0,5.72591
LoraWAN 2 gateways,0.9,6492,123,159,1000000,215,16329,34.5,1155,0,16329,6615,7,-6615,0,0,5.72591
LoraWAN 3 gateways,0.9,9801,240,159,1000000,215,16329,34.5,1155,0,16329,10041,7,-10041,0,0,5.72591
Multihop 1 gateways,1,13723,1627,159,1000000,215,20133,218.6,1155,1349,0,15351,7,48,3386,0.980868,20.8057
LoraWAN 1 gateways,1,1171,14,159,1000000,215,17257,9.2,1155,0,16072,1185,7,0,0,0,5.79558
LoraWAN 2 gateways,1,6785,203,159,1000000,215,17257,34.5,1155,0,17257,6988,7,-6988,0,0,5.79558
LoraWAN 3 gateways,1,10387,184,159,1000000,215,17257,34.5,1155,0,17257,10571,7,-10571,0,0,5.79558
Multihop 1 gateways,0.1,2867,110,159,1000000,215,3117,171.125,1155,30,0,2978,7,7,103,0.999111,25.9032
LoraWAN 1 gateways,0.1,241,2,159,1000000,215,3109,11.5,1155,0,2866,243,7,0,0,0,4.73341
LoraWAN 2 gateways,0.1,1164,7,159,1000000,215,3109,40.25,1155,0,3109,1171,7,-1171,0,0,4.73341
LoraWAN 3 gateways,0.1,1904,8,159,1000000,215,3109,40.25,1155,0,3109,1912,7,-1912,0,0,4.73341
Multihop 1 gateways,0.2,4929,383,159,1000000,215,5783,171.125,1155,136,0,5312,7,11,324,0.997671,27.5892
LoraWAN 1 gateways,0.2,410,2,159,1000000,215,5714,11.5,1155,0,5302,412,7,0,0,0,4.92898
LoraWAN 2 gateways,0.2,2169,21,159,1000000,215,5714,40.25,1155,0,5714,2190,7,-2190,0,0,4.92898
LoraWAN 3 gateways,0.2,3571,22,159,1000000,215,5714,40.25,1155,0,5714,3593,7,-3593,0,0,4.92898
Multihop 1 gateways,0.3,6846,432,159,1000000,215,8106,171.125,1155,226,0,7278,7,26,576,0.995135,28.8277
LoraWAN 1 gateways,0.3,588,2,159,1000000,215,7873,11.5,1155,0,7283,590,7,0,0,0,5.09107
LoraWAN 2 gateways,0.3,3020,26,159,1000000,215,7873,40.25,1155,0,7873,3046,7,-3046,0,0,5.09107
LoraWAN 3 gateways,0.3,4922,48,159,1000000,215,7873,40.25,1155,0,7873,4970,7,-4970,0,0,5.09107
Multihop 1 gateways,0.4,8333,672,159,1000000,215,10275,171.125,1155,365,0,9005,7,43,862,0.995683,30.126
LoraWAN 1 gateways,0.4,755,0,159,1000000,215,9851,11.5,1155,0,9096,755,7,0,0,0,5.2395
LoraWAN 2 gateways,0.4,3776,37,159,1000000,215,9851,40.25,1155,0,9851,3813,7,-3813,0,0,5.2395
LoraWAN 3 gateways,0.4,6101,73,159,1000000,215,9851,40.25,1155,0,9851,6174,7,-6174,0,0,5.2395
Multihop 1 gateways,0.5,9355,1057,159,1000000,215,12211,171.125,1155,505,0,10413,7,65,1229,0.994535,31.0446
LoraWAN 1 gateways,0.5,834,4,159,1000000,215,11507,11.5,1155,0,10669,838,7,0,0,0,5.36382
LoraWAN 2 gateways,0.5,4380,40,159,1000000,215,11507,40.25,1155,0,11507,4421,7,-4420,0,0,5.36382
LoraWAN 3 gateways,0.5,7101,95,159,1000000,215,11507,40.25,1155,0,11507,7197,7,-7196,0,0,5.36382
Multihop 1 gateways,0.6,10509,1270,159,1000000,215,13996,171.125,1155,600,0,11780,7,77,1540,0.973372,32.0276
LoraWAN 1 gateways,0.6,948,23,159,1000000,215,12935,11.5,1155,0,11964,971,7,0,0,0,5.4711
LoraWAN 2 gateways,0.6,4866,69,159,1000000,215,12935,40.25,1155,0,12935,4935,7,-4935,0,0,5.4711
LoraWAN 3 gateways,0.6,8052,124,159,1000000,215,12935,40.25,1155,0,12935,8176,7,-8176,0,0,5.4711
Multihop 1 gateways,0.7,11611,1154,159,1000000,215,15588,171.125,1155,773,0,12766,7,119,1931,0.988886,32.7789
LoraWAN 1 gateways,0.7,1061,10,159,1000000,215,14136,11.5,1155,0,13065,1071,7,0,0,0,5.56126
LoraWAN 2 gateways,0.7,5332,69,159,1000000,215,14136,40.25,1155,0,14136,5402,7,-5401,0,0,5.56126
LoraWAN 3 gateways,0.7,8754,148,159,1000000,215,14136,40.25,1155,0,14136,8902,7,-8902,0,0,5.56126
Multihop 1 gateways,0.8,11053,2769,159,1000000,215,17200,171.125,1155,958,0,13825,7,115,2305,0.987688,33.4615
LoraWAN 1 gateways,0.8,1162,7,159,1000000,215,15307,11.5,1155,0,14138,1169,7,0,0,0,5.64918
LoraWAN 2 gateways,0.8,5797,100,159,1000000,215,15307,40.25,1155,0,15307,5897,7,-5897,0,0,5.64918
LoraWAN 3 gateways,0.8,9417,216,159,1000000,215,15307,40.25,1155,0,15307,9633,7,-9633,0,0,5.64918
Multihop 1 gateways,0.9,13179,1473,159,1000000,215,18592,171.125,1155,1154,0,14653,7,131,2655,0.97686,34.0988
LoraWAN 1 gateways,0.9,1225,14,159,1000000,215,16329,11.5,1155,0,15090,1239,7,0,0,0,5.72591
LoraWAN 2 gateways,0.9,6165,108,159,1000000,215,16329,40.25,1155,0,16329,6273,7,-6273,0,0,5.72591
LoraWAN 3 gateways,0.9,10059,224,159,1000000,215,16329,40.25,1155,0,16329,10283,7,-10283,0,0,5.72591
Multihop 1 gateways,1,14200,1394,159,1000000,215,19951,171.125,1155,1184,0,15594,7,143,3030,0.974024,34.6415
LoraWAN 1 gateways,1,1280,16,159,1000000,215,17257,11.5,1155,0,15961,1296,7,0,0,0,5.79558
LoraWAN 2 gateways,1,6527,118,159,1000000,215,17257,40.25,1155,0,17257,6645,7,-6645,0,0,5.79558
LoraWAN 3 gateways,1,10591,260,159,1000000,215,17257,40.25,1155,0,17257,10851,7,-10851,0,0,5.79558
Multihop 1 gateways,0.1,2886,83,159,1000000,215,3113,171.125,1155,55,0,2971,7,6,83,0.997018,39.7455
LoraWAN 1 gateways,0.1,252,0,159,1000000,215,3109,11.5,1155,0,2857,252,7,0,0,0,4.73341
LoraWAN 2 gateways,0.1,1091,3,159,1000000,215,3109,39.4286,1155,0,3109,1094,7,-1094,0,0,4.73341
LoraWAN 3 gateways,0.1,1926,11,159,1000000,215,3109,39.4286,1155,0,3109,1937,7,-1937,0,0,4.73341
Multihop 1 gateways,0.2,5123,214,159,1000000,215,5779,171.125,1155,123,0,5337,7,5,314,0.997158,41.9265
LoraWAN 1 gateways,0.2,440,0,159,1000000,215,5714,11.5,1155,0,5274,440,7,0,0,0,4.92898
LoraWAN 2 gateways,0.2,2031,18,159,1000000,215,5714,39.4286,1155,0,5714,2049,7,-2049,0,0,4.92898
LoraWAN 3 gateways,0.2,3492,37,159,1000000,215,5714,39.4286,1155,0,5714,3530,7,-3529,0,0,4.92898
Multihop 1 gateways,0.3,6479,696,159,1000000,215,8101,171.125,1155,284,0,7177,7,18,624,0.986531,43.7423
LoraWAN 1 gateways,0.3,629,2,159,1000000,215,7873,11.5,1155,0,7242,631,7,0,0,0,5.09107
LoraWAN 2 gateways,0.3,2724,27,159,1000000,215,7873,39.4286,1155,0,7873,2751,7,-2751,0,0,5.09107
LoraWAN 3 gateways,0.3,4796,42,159,1000000,215,7873,39.4286,1155,0,7873,4838,7,-4838,0,0,5.09107
Multihop 1 gateways,0.4,8092,767,159,1000000,215,10278,171.125,1155,453,0,8859,7,31,935,0.986939,45.5721
LoraWAN 1 gateways,0.4,803,12,159,1000000,215,9851,11.5,1155,0,9036,815,7,0,0,0,5.2395
LoraWAN 2 gateways,0.4,3464,34,159,1000000,215,9851,39.4286,1155,0,9851,3499,7,-3498,0,0,5.2395
LoraWAN 3 gateways,0.4,5952,79,159,1000000,215,9851,39.4286,1155,0,9851,6032,7,-6031,0,0,5.2395
Multihop 1 gateways,0.5,9787,613,159,1000000,215,12238,171.125,1155,500,0,10400,7,34,1304,0.991968,46.8254
LoraWAN 1 gateways,0.5,916,6,159,1000000,215,11507,11.5,1155,0,10585,922,7,0,0,0,5.36382
LoraWAN 2 gateways,0.5,3996,51,159,1000000,215,11507,39.4286,1155,0,11507,4047,7,-4047,0,0,5.36382
LoraWAN 3 gateways,0.5,6961,131,159,1000000,215,11507,39.4286,1155,0,11507,7094,7,-7092,0,0,5.36382
Multihop 1 gateways,0.6,10276,1262,159,1000000,215,14007,171.125,1155,767,0,11538,7,37,1665,0.982326,48.1338
LoraWAN 1 gateways,0.6,1034,14,159,1000000,215,12935,11.5,1155,0,11887,1048,7,0,0,0,5.4711
LoraWAN 2 gateways,0.6,4452,68,159,1000000,215,12935,39.4286,1155,0,12935,4520,7,-4520,0,0,5.4711
LoraWAN 3 gateways,0.6,7863,119,159,1000000,215,12935,39.4286,1155,0,12935,7982,7,-7982,0,0,5.4711
Multihop 1 gateways,0.7,11566,1028,159,1000000,215,15615,171.125,1155,898,0,12595,7,36,2087,0.978597,49.1807
LoraWAN 1 gateways,0.7,1126,12,159,1000000,215,14136,11.5,1155,0,12998,1138,7,0,0,0,5.56126
LoraWAN 2 gateways,0.7,4865,96,159,1000000,215,14136,39.4286,1155,0,14136,4962,7,-4961,0,0,5.56126
LoraWAN 3 gateways,0.7,8528,176,159,1000000,215,14136,39.4286,1155,0,14136,8705,7,-8704,0,0,5.56126
Multihop 1 gateways,0.8,13007,601,159,1000000,215,17167,171.125,1155,1028,0,13608,7,66,2465,0.963584,50.1419
LoraWAN 1 gateways,0.8,1258,8,159,1000000,215,15307,11.5,1155,0,14041,1266,7,0,0,0,5.64918
LoraWAN 2 gateways,0.8,5296,88,159,1000000,215,15307,39.4286,1155,0,15307,5384,7,-5384,0,0,5.64918
LoraWAN 3 gateways,0.8,9280,160,159,1000000,215,15307,39.4286,1155,0,15307,9440,7,-9440,0,0,5.64918
Multihop 1 gateways,0.9,12659,1847,159,1000000,215,18596,171.125,1155,1282,0,14506,7,69,2739,0.961975,51.1943
LoraWAN 1 gateways,0.9,1335,22,159,1000000,215,16329,11.5,1155,0,14972,1357,7,0,0,0,5.72591
LoraWAN 2 gateways,0.9,5628,135,159,1000000,215,16329,39.4286,1155,0,16329,5763,7,-5763,0,0,5.72591
LoraWAN 3 gateways,0.9,9853,223,159,1000000,215,16329,39.4286,1155,0,16329,10076,7,-10076,0,0,5.72591
Multihop 1 gateways,1,13698,1505,159,1000000,215,19944,171.125,1155,1512,0,15204,7,46,3183,0.950741,51.8596
LoraWAN 1 gateways,1,1380,25,159,1000000,215,17257,11.5,1155,0,15852,1405,7,0,0,0,5.79558
LoraWAN 2 gateways,1,5956,124,159,1000000,215,17257,39.4286,1155,0,17257,6080,7,-6080,0,0,5.79558
LoraWAN 3 gateways,1,10424,237,159,1000000,215,17257,39.4286,1155,0,17257,10661,7,-10661,0,0,5.79558
Multihop 1 gateways,0.1,2871,82,159,1000000,215,3113,194.889,1155,37,0,2954,7,12,111,0.999307,32.1743
LoraWAN 1 gateways,0.1,195,0,159,1000000,215,3109,9.2,1155,0,2914,195,7,0,0,0,4.73341
LoraWAN 2 gateways,0.1,1159,4,159,1000000,215,3109,40.8889,1155,0,3109,1163,7,-1163,0,0,4.73341
LoraWAN 3 gateways,0.1,2061,11,159,1000000,215,3109,40.8889,1155,0,3109,2072,7,-2072,0,0,4.73341
Multihop 1 gateways,0.2,5063,182,159,1000000,215,5779,194.889,1155,148,0,5245,7,21,365,0.997567,34.0954
LoraWAN 1 gateways,0.2,335,0,159,1000000,215,5714,9.2,1155,0,5379,335,7,0,0,0,4.92898
LoraWAN 2 gateways,0.2,2127,7,159,1000000,215,5714,40.8889,1155,0,5714,2135,7,-2134,0,0,4.92898
LoraWAN 3 gateways,0.2,3785,39,159,1000000,215,5714,40.8889,1155,0,5714,3825,7,-3824,0,0,4.92898
Multihop 1 gateways,0.3,6656,398,159,1000000,215,8089,194.889,1155,290,0,7054,7,30,715,0.99046,35.6328
LoraWAN 1 gateways,0.3,479,2,159,1000000,215,7873,9.2,1155,0,7392,481,7,0,0,0,5.09107
LoraWAN 2 gateways,0.3,2960,23,159,1000000,215,7873,40.8889,1155,0,7873,2983,7,-2983,0,0,5.09107
LoraWAN 3 gateways,0.3,5194,52,159,1000000,215,7873,40.8889,1155,0,7873,5246,7,-5246,0,0,5.09107
Multihop 1 gateways,0.4,7802,912,159,1000000,215,10274,194.889,1155,429,0,8714,7,60,1071,0.992258,37.0845
LoraWAN 1 gateways,0.4,634,2,159,1000000,215,9851,9.2,1155,0,9215,636,7,0,0,0,5.2395
LoraWAN 2 gateways,0.4,3679,49,159,1000000,215,9851,40.8889,1155,0,9851,3729,7,-3728,0,0,5.2395
LoraWAN 3 gateways,0.4,6457,63,159,1000000,215,9851,40.8889,1155,0,9851,6521,7,-6520,0,0,5.2395
Multihop 1 gateways,0.5,8605,1557,159,1000000,215,12258,194.889,1155,553,0,10163,7,74,1469,0.982281,38.2977
LoraWAN 1 gateways,0.5,697,6,159,1000000,215,11507,9.2,1155,0,10804,703,7,0,0,0,5.36382
LoraWAN 2 gateways,0.5,4264,62,159,1000000,215,11507,40.8889,1155,0,11507,4326,7,-4326,0,0,5.36382
LoraWAN 3 gateways,0.5,7522,113,159,1000000,215,11507,40.8889,1155,0,11507,7635,7,-7635,0,0,5.36382
Multihop 1 gateways,0.6,9483,1712,159,1000000,215,13992,194.889,1155,754,0,11195,7,92,1951,0.976055,39.3277
LoraWAN 1 gateways,0.6,799,8,159,1000000,215,12935,9.2,1155,0,12128,807,7,0,0,0,5.4711
LoraWAN 2 gateways,0.6,4805,52,159,1000000,215,12935,40.8889,1155,0,12935,4857,7,-4857,0,0,5.4711
LoraWAN 3 gateways,0.6,8476,154,159,1000000,215,12935,40.8889,1155,0,12935,8630,7,-8630,0,0,5.4711
Multihop 1 gateways,0.7,10804,1337,159,1000000,215,15633,194.889,1155,901,0,12142,7,115,2476,0.970224,40.1665
LoraWAN 1 gateways,0.7,887,6,159,1000000,215,14136,9.2,1155,0,13243,893,7,0,0,0,5.56126
LoraWAN 2 gateways,0.7,5262,64,159,1000000,215,14136,40.8889,1155,0,14136,5326,7,-5326,0,0,5.56126
LoraWAN 3 gateways,0.7,9324,160,159,1000000,215,14136,40.8889,1155,0,14136,9484,7,-9484,0,0,5.56126
Multihop 1 gateways,0.8,12488,679,159,1000000,215,17171,194.889,1155,1059,0,13167,7,156,2789,0.96258,41.0802
LoraWAN 1 gateways,0.8,968,10,159,1000000,215,15307,9.2,1155,0,14329,978,7,0,0,0,5.64918
LoraWAN 2 gateways,0.8,5686,105,159,1000000,215,15307,40.8889,1155,0,15307,5791,7,-5791,0,0,5.64918
LoraWAN 3 gateways,0.8,10059,173,159,1000000,215,15307,40.8889,1155,0,15307,10232,7,-10232,0,0,5.64918
Multihop 1 gateways,0.9,11532,2481,159,1000000,215,18654,194.889,1155,1263,0,14013,7,147,3231,0.976305,41.8846
LoraWAN 1 gateways,0.9,1030,4,159,1000000,215,16329,9.2,1155,0,15295,1034,7,0,0,0,5.72591
LoraWAN 2 gateways,0.9,6012,134,159,1000000,215,16329,40.8889,1155,0,16329,6146,7,-6146,0,0,5.72591
LoraWAN 3 gateways,0.9,10630,233,159,1000000,215,16329,40.8889,1155,0,16329,10863,7,-10863,0,0,5.72591
Multihop 1 gateways,1,12865,1935,159,1000000,215,20015,194.889,1155,1369,0,14801,7,160,3686,0.914319,42.4903
LoraWAN 1 gateways,1,1060,18,159,1000000,215,17257,9.2,1155,0,16179,1078,7,0,0,0,5.79558
LoraWAN 2 gateways,1,6354,135,159,1000000,215,17257,40.8889,1155,0,17257,6489,7,-6489,0,0,5.79558
LoraWAN 3 gateways,1,11270,277,159,1000000,215,17257,40.8889,1155,0,17257,11547,7,-11547,0,0,5.79558
Multihop 1 gateways,0.1,2918,79,159,1000000,215,3114,147.286,1155,29,0,2997,7,8,80,0.9983,8.05746
LoraWAN 1 gateways,0.1,276,0,159,1000000,215,3109,11.5,1155,0,2833,276,7,0,0,0,4.73341
LoraWAN 2 gateways,0.1,1228,6,159,1000000,215,3109,39.4286,1155,0,3109,1234,7,-1234,0,0,4.73341
LoraWAN 3 gateways,0.1,2117,11,159,1000000,215,3109,39.4286,1155,0,3109,2128,7,-2128,0,0,4.73341
Multihop 1 gateways,0.2,5216,162,159,1000000,215,5784,147.286,1155,89,0,5378,7,19,298,0.997989,8.94006
LoraWAN 1 gateways,0.2,472,4,159,1000000,215,5714,11.5,1155,0,5238,476,7,0,0,0,4.92898
LoraWAN 2 gateways,0.2,2205,23,159,1000000,215,5714,39.4286,1155,0,5714,2228,7,-2228,0,0,4.92898
LoraWAN 3 gateways,0.2,3901,35,159,1000000,215,5714,39.4286,1155,0,5714,3936,7,-3936,0,0,4.92898
Multihop 1 gateways,0.3,6647,636,159,1000000,215,8095,147.286,1155,201,0,7284,7,55,556,0.997946,9.69664
LoraWAN 1 gateways,0.3,688,0,159,1000000,215,7873,11.5,1155,0,7185,688,7,0,0,0,5.09107
LoraWAN 2 gateways,0.3,3054,35,159,1000000,215,7873,39.4286,1155,0,7873,3089,7,-3089,0,0,5.09107
LoraWAN 3 gateways,0.3,5390,74,159,1000000,215,7873,39.4286,1155,0,7873,5464,7,-5464,0,0,5.09107
Multihop 1 gateways,0.4,8287,757,159,1000000,215,10282,147.286,1155,322,0,9045,7,55,861,0.993614,10.3343
LoraWAN 1 gateways,0.4,884,6,159,1000000,215,9851,11.5,1155,0,8961,890,7,0,0,0,5.2395
LoraWAN 2 gateways,0.4,3884,60,159,1000000,215,9851,39.4286,1155,0,9851,3945,7,-3944,0,0,5.2395
LoraWAN 3 gateways,0.4,6800,78,159,1000000,215,9851,39.4286,1155,0,9851,6879,7,-6878,0,0,5.2395
Multihop 1 gateways,0.5,9443,1062,159,1000000,215,12236,147.286,1155,392,0,10505,7,112,1227,0.993939,10.9035
LoraWAN 1 gateways,0.5,979,8,159,1000000,215,11507,11.5,1155,0,10520,987,7,0,0,0,5.36382
LoraWAN 2 gateways,0.5,4521,59,159,1000000,215,11507,39.4286,1155,0,11507,4582,7,-4580,0,0,5.36382
LoraWAN 3 gateways,0.5,7764,168,159,1000000,215,11507,39.4286,1155,0,11507,7934,7,-7932,0,0,5.36382
Multihop 1 gateways,0.6,10522,1293,159,1000000,215,13994,147.286,1155,469,0,11816,7,150,1560,0.988971,11.418
LoraWAN 1 gateways,0.6,1122,12,159,1000000,215,12935,11.5,1155,0,11801,1134,7,0,0,0,5.4711
