case,rate,decoded,non_decoded,nodes_number,life_time,maximum_trans,gen_packets,delay,max_delay,interference_in_node,out_of_range_in_ge,in_range_in_ge,max_sf,time_out,drop_p_async,fairness
Multihop 1 gateways,0.2,2107,53,60,1000000,215,2173,268652,1155,0,0,2160,7,1,12,0.999645
LoraWAN 1 gateways,0.2,1842,7,60,1000000,215,1849,172878,1155,0,0,1849,10,0,0,0
Multihop 1 gateways,0.2,3119,118,90,1000000,215,3300,555117,1155,0,0,3237,7,0,63,0.99829
LoraWAN 1 gateways,0.2,2446,10,90,1000000,215,2456,327848,1155,0,0,2456,11,0,0,0
Multihop 1 gateways,0.2,3229,56,90,1000000,215,3315,499772,1155,0,0,3285,7,0,30,0.999762
LoraWAN 1 gateways,0.2,2576,10,90,1000000,215,2588,301291,1155,0,0,2588,10,2,0,0
Multihop 1 gateways,0.2,3178,75,90,1000000,215,3303,505699,1155,0,0,3253,7,0,50,0.999463
LoraWAN 1 gateways,0.2,2602,8,90,1000000,215,2610,294343,1155,0,0,2610,10,0,0,0
Multihop 1 gateways,0.2,3173,83,90,1000000,215,3307,517838,1155,0,0,3256,7,0,51,0.997408
LoraWAN 1 gateways,0.2,2548,15,90,1000000,215,2564,305600,1155,0,0,2564,11,1,0,0
Multihop 1 gateways,0.2,3167,93,90,1000000,215,3307,491130,1155,0,0,3260,7,0,47,0.999344
LoraWAN 1 gateways,0.2,2583,12,90,1000000,215,2595,298626,1155,0,0,2595,11,0,0,0
Multihop 1 gateways,0.2,3131,116,90,1000000,215,3302,485532,1155,0,0,3248,7,1,54,0.999716
LoraWAN 1 gateways,0.2,2583,21,90,1000000,215,2604,296316,1155,0,0,2604,10,0,0,0
Multihop 1 gateways,0.2,3193,68,90,1000000,215,3307,511877,1155,0,0,3261,7,0,46,0.997296
LoraWAN 1 gateways,0.2,2560,15,90,1000000,215,2575,302660,1155,0,0,2575,11,0,0,0
Multihop 1 gateways,0.2,3163,90,90,1000000,215,3309,518884,1155,0,0,3253,7,1,55,0.999299
LoraWAN 1 gateways,0.2,2519,9,90,1000000,215,2529,312828,1155,0,0,2529,11,1,0,0
Multihop 1 gateways,0.2,3349,88,90,1000000,215,3303,508646,1155,0,0,3271,7,-164,30,0.997168
LoraWAN 1 gateways,0.2,2614,17,90,1000000,215,2631,287094,1155,0,0,2631,10,0,0,0
Multihop 1 gateways,0.2,3129,120,90,1000000,215,3308,530855,1155,0,0,3249,7,1,58,0.999299
LoraWAN 1 gateways,0.2,2517,14,90,1000000,215,2531,312138,1155,0,0,2531,11,0,0,0
Multihop 1 gateways,0.2,4190,126,120,1000000,215,4403,810462,1155,0,0,4316,7,0,87,0.999708
LoraWAN 1 gateways,0.2,3199,8,120,1000000,215,3207,465658,1155,0,0,3207,11,0,0,0
Multihop 1 gateways,0.2,4212,108,120,1000000,215,4404,815795,1155,0,0,4320,7,1,83,0.999747
LoraWAN 1 gateways,0.2,3194,18,120,1000000,215,3212,462257,1155,0,0,3212,11,0,0,0
Multihop 1 gateways,0.2,4145,136,120,1000000,215,4404,810200,1155,6,0,4281,7,1,116,0.998348
LoraWAN 1 gateways,0.2,3147,18,120,1000000,215,3166,472491,1155,0,0,3166,11,1,0,0
Multihop 1 gateways,0.2,4171,116,120,1000000,215,4403,807989,1155,0,0,4288,7,2,114,0.999459
LoraWAN 1 gateways,0.2,3195,6,120,1000000,215,3203,465679,1155,0,0,3203,11,2,0,0
Multihop 1 gateways,0.2,4152,104,120,1000000,215,4389,874216,1155,0,0,4256,7,0,133,0.9942
LoraWAN 1 gateways,0.2,3044,11,120,1000000,215,3055,495654,1155,0,0,3055,12,0,0,0
Multihop 1 gateways,0.2,4175,133,120,1000000,215,4415,816530,1155,0,0,4308,7,2,105,0.999805
LoraWAN 1 gateways,0.2,3202,10,120,1000000,215,3212,463179,1155,0,0,3212,11,0,0,0
Multihop 1 gateways,0.2,4130,146,120,1000000,215,4395,857886,1155,0,0,4277,7,3,116,0.998793
LoraWAN 1 gateways,0.2,3109,11,120,1000000,215,3121,484446,1155,0,0,3121,12,1,0,0
Multihop 1 gateways,0.2,4079,200,120,1000000,215,4400,822578,1155,0,0,4280,7,3,118,0.997425
LoraWAN 1 gateways,0.2,3147,27,120,1000000,215,3174,469094,1155,0,0,3174,11,0,0,0
Multihop 1 gateways,0.2,4069,178,120,1000000,215,4390,846556,1155,0,0,4248,7,1,142,0.997164
LoraWAN 1 gateways,0.2,3106,14,120,1000000,215,3122,483763,1155,0,0,3122,12,2,0,0
Multihop 1 gateways,0.2,4080,178,120,1000000,215,4401,872617,1155,0,0,4258,7,0,143,0.99939
LoraWAN 1 gateways,0.2,3087,13,120,1000000,215,3100,487760,1155,0,0,3100,11,0,0,0
Multihop 1 gateways,0.2,4972,244,150,1000000,215,5439,1200767,1155,0,0,5216,7,0,223,0.998254
LoraWAN 1 gateways,0.2,3584,17,150,1000000,215,3601,673464,1155,0,0,3601,12,0,0,0
Multihop 1 gateways,0.2,4793,440,150,1000000,215,5439,1156561,1155,0,0,5233,7,0,206,0.998765
LoraWAN 1 gateways,0.2,3561,22,150,1000000,215,3584,679066,1155,0,0,3584,12,1,0,0
Multihop 1 gateways,0.2,4909,301,150,1000000,215,5438,1185792,1155,0,0,5210,7,7,221,0.997861
LoraWAN 1 gateways,0.2,3571,25,150,1000000,215,3597,672606,1155,0,0,3597,12,1,0,0
Multihop 1 gateways,0.2,4946,196,150,1000000,215,5425,1269427,1155,0,0,5142,7,1,282,0.998018
LoraWAN 1 gateways,0.2,3470,16,150,1000000,215,3486,702774,1155,0,0,3486,12,0,0,0
Multihop 1 gateways,0.2,5008,228,150,1000000,215,5447,1198971,1155,0,0,5236,7,1,210,0.996904
LoraWAN 1 gateways,0.2,3551,14,150,1000000,215,3565,680667,1155,0,0,3565,12,0,0,0
Multihop 1 gateways,0.2,4946,263,150,1000000,215,5439,1176469,1155,0,0,5209,7,0,230,0.996237
LoraWAN 1 gateways,0.2,3606,18,150,1000000,215,3624,667464,1155,0,0,3624,12,0,0,0
Multihop 1 gateways,0.2,5025,195,150,1000000,215,5430,1249849,1155,0,0,5220,7,3,207,0.99914
LoraWAN 1 gateways,0.2,3544,11,150,1000000,215,3556,683295,1155,0,0,3556,12,1,0,0
Multihop 1 gateways,0.2,5009,245,150,1000000,215,5443,1175784,1155,0,0,5254,7,3,186,0.998451
LoraWAN 1 gateways,0.2,3653,20,150,1000000,215,3675,651125,1155,0,0,3675,11,2,0,0
Multihop 1 gateways,0.2,4853,344,150,1000000,215,5426,1175319,1155,2,0,5198,7,2,225,0.998572
LoraWAN 1 gateways,0.2,3612,20,150,1000000,215,3634,659459,1155,0,0,3634,12,2,0,0
Multihop 1 gateways,0.2,5082,174,150,1000000,215,5446,1183722,1155,0,0,5256,7,1,189,0.999503
LoraWAN 1 gateways,0.2,3637,19,150,1000000,215,3656,658755,1155,0,0,3656,11,0,0,0
Multihop 1 gateways,0.2,5680,483,180,1000000,215,6564,1590246,1155,2,0,6163,7,1,398,0.994941
LoraWAN 1 gateways,0.2,3941,15,180,1000000,215,3958,892560,1155,0,0,3958,12,2,0,0
Multihop 1 gateways,0.2,5870,339,180,1000000,215,6557,1644272,1155,0,0,6209,7,1,347,0.997076
LoraWAN 1 gateways,0.2,3949,9,180,1000000,215,3958,893975,1155,0,0,3958,12,0,0,0
Multihop 1 gateways,0.2,5844,384,180,1000000,215,6557,1603882,1155,0,0,6228,7,2,327,0.997204
LoraWAN 1 gateways,0.2,4008,13,180,1000000,215,4029,872768,1155,0,8,4021,12,0,0,0
Multihop 1 gateways,0.2,5772,452,180,1000000,215,6574,1613139,1155,0,0,6225,7,4,346,0.99791
LoraWAN 1 gateways,0.2,4034,10,180,1000000,215,4045,875123,1155,0,0,4045,12,1,0,0
Multihop 1 gateways,0.2,5788,410,180,1000000,215,6569,1622190,1155,0,0,6198,7,3,368,0.996987
LoraWAN 1 gateways,0.2,3955,12,180,1000000,215,3968,887443,1155,0,0,3968,12,1,0,0
Multihop 1 gateways,0.2,5807,435,180,1000000,215,6585,1541146,1155,5,0,6242,7,5,333,0.998442
LoraWAN 1 gateways,0.2,4035,17,180,1000000,215,4053,872469,1155,0,0,4053,12,1,0,0
Multihop 1 gateways,0.2,5780,414,180,1000000,215,6566,1597614,1155,0,0,6194,7,1,371,0.992543
LoraWAN 1 gateways,0.2,3921,21,180,1000000,215,3973,852674,1155,0,31,3942,12,0,0,0
Multihop 1 gateways,0.2,5793,398,180,1000000,215,6564,1644309,1155,0,0,6192,7,2,371,0.99732
LoraWAN 1 gateways,0.2,3980,15,180,1000000,215,3997,887002,1155,0,0,3997,12,2,0,0
Multihop 1 gateways,0.2,5881,342,180,1000000,215,6569,1569651,1155,0,0,6223,7,2,344,0.994056
LoraWAN 1 gateways,0.2,4037,14,180,1000000,215,4051,874049,1155,0,0,4051,12,0,0,0
Multihop 1 gateways,0.2,5892,338,180,1000000,215,6574,1619224,1155,1,0,6230,7,2,341,0.997177
LoraWAN 1 gateways,0.2,3978,14,180,1000000,215,3993,886003,1155,0,0,3993,12,1,0,0
Multihop 1 gateways,0.2,6612,475,210,1000000,215,7624,2059963,1155,0,0,7087,7,1,536,0.986594
LoraWAN 1 gateways,0.2,4306,17,210,1000000,215,4339,1111423,1155,0,15,4324,12,1,0,0
Multihop 1 gateways,0.2,6549,426,210,1000000,215,7610,2128965,1155,0,0,6980,7,6,629,0.990561
LoraWAN 1 gateways,0.2,4275,16,210,1000000,215,4337,1077537,1155,0,46,4291,12,0,0,0
Multihop 1 gateways,0.2,6423,603,210,1000000,215,7623,2006326,1155,0,0,7026,7,5,592,0.981479
LoraWAN 1 gateways,0.2,4297,9,210,1000000,215,4337,1090996,1155,0,31,4306,12,0,0,0
Multihop 1 gateways,0.2,6625,450,210,1000000,215,7620,2060721,1155,0,0,7076,7,4,541,0.996251
LoraWAN 1 gateways,0.2,4322,15,210,1000000,215,4337,1128400,1155,0,0,4337,12,0,0,0
Multihop 1 gateways,0.2,6661,402,210,1000000,215,7623,2091453,1155,0,0,7064,7,6,554,0.991464
LoraWAN 1 gateways,0.2,4305,12,210,1000000,215,4348,1089020,1155,0,31,4317,12,0,0,0
Multihop 1 gateways,0.2,7161,405,210,1000000,215,7608,2348675,1155,0,0,7045,7,-517,559,0.986933
LoraWAN 1 gateways,0.2,4265,18,210,1000000,215,4315,1094709,1155,0,31,4284,12,1,0,0
Multihop 1 gateways,0.2,6593,404,210,1000000,215,7597,2105610,1155,7,0,6997,7,4,589,0.993167
LoraWAN 1 gateways,0.2,4299,11,210,1000000,215,4359,1070889,1155,0,48,4311,12,1,0,0
Multihop 1 gateways,0.2,6440,545,210,1000000,215,7597,2051753,1155,16,0,6985,7,0,596,0.9935
LoraWAN 1 gateways,0.2,4242,18,210,1000000,215,4315,1070086,1155,0,54,4261,12,1,0,0
Multihop 1 gateways,0.2,6559,481,210,1000000,215,7616,2063387,1155,17,0,7040,7,0,559,0.989286
LoraWAN 1 gateways,0.2,4263,17,210,1000000,215,4329,1074794,1155,0,47,4282,12,2,0,0
Multihop 1 gateways,0.2,6693,390,210,1000000,215,7612,2127862,1155,0,0,7083,7,2,527,0.997616
LoraWAN 1 gateways,0.2,4281,14,210,1000000,215,4311,1116893,1155,0,16,4295,12,0,0,0
Multihop 1 gateways,0.2,7343,480,240,1000000,215,8693,2549511,1155,12,0,7824,7,10,848,0.990124
LoraWAN 1 gateways,0.2,4574,16,240,1000000,215,4651,1288097,1155,0,59,4592,12,2,0,0
Multihop 1 gateways,0.2,7220,678,240,1000000,215,8699,2541028,1155,1,0,7898,7,2,798,0.995553
LoraWAN 1 gateways,0.2,4539,16,240,1000000,215,4615,1300842,1155,0,60,4555,12,0,0,0
Multihop 1 gateways,0.2,7430,445,240,1000000,215,8686,2648578,1155,0,0,7875,7,2,809,0.993408
LoraWAN 1 gateways,0.2,4531,17,240,1000000,215,4615,1288367,1155,0,66,4549,12,1,0,0
Multihop 1 gateways,0.2,7357,501,240,1000000,215,8679,2634792,1155,2,0,7858,7,3,816,0.992696
LoraWAN 1 gateways,0.2,4518,17,240,1000000,215,4581,1328240,1155,0,45,4536,12,1,0,0
Multihop 1 gateways,0.2,7279,653,240,1000000,215,8711,2561338,1155,0,0,7932,7,3,776,0.983621
LoraWAN 1 gateways,0.2,4580,14,240,1000000,215,4622,1335004,1155,0,28,4594,12,0,0,0
Multihop 1 gateways,0.2,7293,490,240,1000000,215,8655,2663463,1155,0,0,7784,7,4,868,0.982738
LoraWAN 1 gateways,0.2,4450,24,240,1000000,215,4564,1282840,1155,0,89,4475,12,1,0,0
Multihop 1 gateways,0.2,7432,450,240,1000000,215,8686,2593560,1155,6,0,7882,7,2,796,0.993149
LoraWAN 1 gateways,0.2,4506,22,240,1000000,215,4607,1289522,1155,0,78,4529,12,1,0,0
Multihop 1 gateways,0.2,7427,436,240,1000000,215,8716,2524156,1155,24,0,7865,7,3,826,0.99141
LoraWAN 1 gateways,0.2,4634,20,240,1000000,215,4670,1335952,1155,0,14,4656,12,2,0,0
Multihop 1 gateways,0.2,7472,433,240,1000000,215,8693,2630138,1155,0,0,7905,7,5,783,0.993886
LoraWAN 1 gateways,0.2,4516,20,240,1000000,215,4615,1283134,1155,0,79,4536,12,0,0,0
Multihop 1 gateways,0.2,7294,565,240,1000000,215,8686,2573099,1155,0,0,7859,7,1,826,0.989619
LoraWAN 1 gateways,0.2,4450,13,240,1000000,215,4566,1269111,1155,0,102,4464,12,1,0,0
Multihop 1 gateways,0.2,7800,774,270,1000000,215,9708,3102457,1155,0,0,8574,7,4,1130,0.989586
LoraWAN 1 gateways,0.2,4640,13,270,1000000,215,4838,1413359,1155,0,181,4657,12,4,0,0
Multihop 1 gateways,0.2,8075,389,270,1000000,215,9711,3180184,1155,23,0,8466,7,3,1221,0.984566
LoraWAN 1 gateways,0.2,4687,9,270,1000000,215,4870,1424323,1155,0,172,4698,12,2,0,0
Multihop 1 gateways,0.2,7872,625,270,1000000,215,9694,3093972,1155,14,0,8497,7,4,1179,0.972996
LoraWAN 1 gateways,0.2,4655,12,270,1000000,215,4842,1429063,1155,0,174,4668,12,1,0,0
Multihop 1 gateways,0.2,8199,538,270,1000000,215,9760,3149155,1155,0,0,8737,7,3,1020,0.982655
LoraWAN 1 gateways,0.2,4666,16,270,1000000,215,4837,1450242,1155,0,152,4685,12,3,0,0
Multihop 1 gateways,0.2,7899,805,270,1000000,215,9752,3026620,1155,0,0,8704,7,6,1042,0.993604
LoraWAN 1 gateways,0.2,4790,22,270,1000000,215,4936,1466399,1155,0,124,4812,12,0,0,0
Multihop 1 gateways,0.2,8079,542,270,1000000,215,9739,3141505,1155,0,0,8621,7,5,1113,0.991935
LoraWAN 1 gateways,0.2,4675,22,270,1000000,215,4844,1457257,1155,0,145,4699,12,2,0,0
Multihop 1 gateways,0.2,8047,672,270,1000000,215,9745,3120448,1155,0,0,8719,7,2,1024,0.994672
LoraWAN 1 gateways,0.2,4840,19,270,1000000,215,4975,1468826,1155,0,114,4861,12,2,0,0
Multihop 1 gateways,0.2,8115,604,270,1000000,215,9745,3094645,1155,0,0,8719,7,4,1022,0.976605
LoraWAN 1 gateways,0.2,4739,16,270,1000000,215,4894,1456553,1155,0,139,4755,12,0,0,0
Multihop 1 gateways,0.2,7940,653,270,1000000,215,9720,3119104,1155,0,0,8594,7,3,1124,0.992769
LoraWAN 1 gateways,0.2,4702,14,270,1000000,215,4861,1453782,1155,0,144,4717,12,1,0,0
Multihop 1 gateways,0.2,7924,670,270,1000000,215,9720,3121040,1155,7,0,8595,7,6,1113,0.988097
LoraWAN 1 gateways,0.2,4644,14,270,1000000,215,4810,1458445,1155,0,150,4660,12,2,0,0
Multihop 1 gateways,0.2,8366,883,300,1000000,215,10723,3564117,1155,0,0,9249,7,6,1468,0.972429
LoraWAN 1 gateways,0.2,4836,12,300,1000000,215,5119,1555421,1155,0,270,4849,12,1,0,0
Multihop 1 gateways,0.2,8379,815,300,1000000,215,10721,3565765,1155,3,0,9195,7,8,1516,0.981104
LoraWAN 1 gateways,0.2,4794,15,300,1000000,215,5082,1566475,1155,0,272,4810,12,1,0,0
Multihop 1 gateways,0.2,8368,469,300,1000000,215,10682,3560222,1155,32,0,8838,7,24,1789,0.969303
LoraWAN 1 gateways,0.2,4799,14,300,1000000,215,5114,1523057,1155,0,298,4816,12,3,0,0
Multihop 1 gateways,0.2,8318,665,300,1000000,215,10645,3663304,1155,4,0,8984,7,6,1652,0.979973
LoraWAN 1 gateways,0.2,4673,7,300,1000000,215,5056,1467221,1155,0,375,4681,12,1,0,0
Multihop 1 gateways,0.2,8375,907,300,1000000,215,10723,3580325,1155,0,0,9282,7,5,1436,0.985386
LoraWAN 1 gateways,0.2,4774,21,300,1000000,215,5070,1564167,1155,0,275,4795,12,0,0,0
Multihop 1 gateways,0.2,8452,825,300,1000000,215,10706,3603739,1155,0,0,9277,7,4,1425,0.982434
LoraWAN 1 gateways,0.2,4784,14,300,1000000,215,5089,1532382,1155,0,290,4799,12,1,0,0
Multihop 1 gateways,0.2,8510,659,300,1000000,215,10743,3523991,1155,18,0,9170,7,18,1538,0.977774
LoraWAN 1 gateways,0.2,4859,15,300,1000000,215,5125,1577367,1155,0,251,4874,12,0,0,0
Multihop 1 gateways,0.2,8652,573,300,1000000,215,10713,3702462,1155,0,0,9226,7,5,1483,0.989587
LoraWAN 1 gateways,0.2,4748,17,300,1000000,215,5069,1536970,1155,0,302,4767,12,2,0,0
Multihop 1 gateways,0.2,8416,888,300,1000000,215,10731,3571905,1155,0,0,9304,7,5,1422,0.975327
LoraWAN 1 gateways,0.2,4791,12,300,1000000,215,5056,1605638,1155,0,251,4805,12,2,0,0
Multihop 1 gateways,0.2,8423,752,300,1000000,215,10688,3620210,1155,0,0,9175,7,3,1510,0.980894
LoraWAN 1 gateways,0.2,4706,25,300,1000000,215,5069,1495884,1155,0,337,4732,12,1,0,0
