case,rate,decoded,non_decoded,nodes_number,life_time,maximum_trans,gen_packets,delay,max_delay,interference_in_node,out_of_range_in_ge,in_range_in_ge,max_sf,time_out,drop_p_async,fairness
LoraWAN 1 gateways,0.6,806,6,40,1000000,215,3301,37076,1155,0,2489,812,7,0,0,0
LoraWAN 2 gateways,0.6,2532,33,40,1000000,215,3301,116472,1155,0,3301,2565,7,-2565,0,0
LoraWAN 3 gateways,0.6,2690,35,40,1000000,215,3301,123740,1155,0,3301,2725,7,-2725,0,0
Multihop 1 gateways,0.7,3627,66,40,1000000,215,3895,429016,1155,53,0,3693,7,9,140,0.998811
LoraWAN 1 gateways,0.7,895,2,40,1000000,215,3585,41170,1155,0,2688,897,7,0,0,0
LoraWAN 2 gateways,0.7,2756,38,40,1000000,215,3585,126776,1155,0,3585,2794,7,-2794,0,0
LoraWAN 3 gateways,0.7,2915,57,40,1000000,215,3585,134090,1155,0,3585,2972,7,-2972,0,0
Multihop 1 gateways,0.8,3874,164,40,1000000,215,4263,456461,1155,72,0,4038,7,5,148,0.999482
LoraWAN 1 gateways,0.8,963,4,40,1000000,215,3887,44298,1155,0,2920,967,7,0,0,0
LoraWAN 2 gateways,0.8,2950,50,40,1000000,215,3887,135700,1155,0,3887,3000,7,-3000,0,0
LoraWAN 3 gateways,0.8,3127,65,40,1000000,215,3887,143842,1155,0,3887,3192,7,-3192,0,0
Multihop 1 gateways,0.9,4140,160,40,1000000,215,4583,480722,1155,85,0,4300,7,10,188,0.992064
LoraWAN 1 gateways,0.9,1041,8,40,1000000,215,4149,47886,1155,0,3100,1049,7,0,0,0
LoraWAN 2 gateways,0.9,3179,56,40,1000000,215,4149,146234,1155,0,4149,3235,7,-3235,0,0
LoraWAN 3 gateways,0.9,3387,44,40,1000000,215,4149,155802,1155,0,4149,3431,7,-3431,0,0
Multihop 1 gateways,1,4454,167,40,1000000,215,4917,517015,1155,81,0,4621,7,6,209,0.997631
LoraWAN 1 gateways,1,1083,12,40,1000000,215,4361,49818,1155,0,3266,1095,7,0,0,0
LoraWAN 2 gateways,1,3330,55,40,1000000,215,4361,153180,1155,0,4361,3386,7,-3385,0,0
LoraWAN 3 gateways,1,3518,84,40,1000000,215,4361,161828,1155,0,4361,3603,7,-3602,0,0
Multihop 1 gateways,0.1,721,0,40,1000000,215,760,110307,1155,13,0,721,7,3,23,0.998335
LoraWAN 1 gateways,0.1,127,0,40,1000000,215,758,5842,1155,0,631,127,7,0,0,0
LoraWAN 2 gateways,0.1,28,0,40,1000000,215,758,1288,1155,0,758,28,7,-28,0,0
LoraWAN 3 gateways,0.1,636,4,40,1000000,215,758,29256,1155,0,758,640,7,-640,0,0
Multihop 1 gateways,0.2,1336,2,40,1000000,215,1447,195913,1155,20,0,1338,7,12,77,0.996639
LoraWAN 1 gateways,0.2,247,0,40,1000000,215,1434,11362,1155,0,1187,247,7,0,0,0
LoraWAN 2 gateways,0.2,72,0,40,1000000,215,1434,3312,1155,0,1434,72,7,-72,0,0
LoraWAN 3 gateways,0.2,1180,8,40,1000000,215,1434,54280,1155,0,1434,1188,7,-1188,0,0
Multihop 1 gateways,0.3,1784,14,40,1000000,215,2057,252866,1155,76,0,1799,7,26,157,0.990412
LoraWAN 1 gateways,0.3,346,0,40,1000000,215,2016,15916,1155,0,1670,346,7,0,0,0
LoraWAN 2 gateways,0.3,108,0,40,1000000,215,2016,4968,1155,0,2016,108,7,-108,0,0
LoraWAN 3 gateways,0.3,1619,14,40,1000000,215,2016,74474,1155,0,2016,1633,7,-1633,0,0
Multihop 1 gateways,0.4,2220,40,40,1000000,215,2616,310561,1155,71,0,2260,7,22,263,0.985524
LoraWAN 1 gateways,0.4,430,6,40,1000000,215,2526,19780,1155,0,2090,436,7,0,0,0
LoraWAN 2 gateways,0.4,133,0,40,1000000,215,2526,6118,1155,0,2526,133,7,-133,0,0
LoraWAN 3 gateways,0.4,2066,22,40,1000000,215,2526,95036,1155,0,2526,2088,7,-2088,0,0
Multihop 1 gateways,0.5,2557,2,40,1000000,215,3103,356004,1155,117,0,2559,7,47,380,0.977046
LoraWAN 1 gateways,0.5,506,4,40,1000000,215,2938,23276,1155,0,2428,510,7,0,0,0
LoraWAN 2 gateways,0.5,151,0,40,1000000,215,2938,6946,1155,0,2938,151,7,-151,0,0
LoraWAN 3 gateways,0.5,2426,29,40,1000000,215,2938,111596,1155,0,2938,2453,7,-2455,0,0
Multihop 1 gateways,0.6,2889,21,40,1000000,215,3538,402118,1155,130,0,2910,7,50,448,0.972792
LoraWAN 1 gateways,0.6,564,6,40,1000000,215,3301,25944,1155,0,2731,570,7,0,0,0
LoraWAN 2 gateways,0.6,159,0,40,1000000,215,3301,7314,1155,0,3301,159,7,-159,0,0
LoraWAN 3 gateways,0.6,2709,18,40,1000000,215,3301,124614,1155,0,3301,2727,7,-2727,0,0
Multihop 1 gateways,0.7,3104,10,40,1000000,215,3896,425373,1155,156,0,3114,7,103,523,0.965205
LoraWAN 1 gateways,0.7,620,2,40,1000000,215,3585,28520,1155,0,2963,622,7,0,0,0
LoraWAN 2 gateways,0.7,181,0,40,1000000,215,3585,8326,1155,0,3585,181,7,-181,0,0
LoraWAN 3 gateways,0.7,2885,79,40,1000000,215,3585,132710,1155,0,3585,2963,7,-2964,0,0
Multihop 1 gateways,0.8,3306,95,40,1000000,215,4266,452440,1155,234,0,3401,7,64,567,0.962411
LoraWAN 1 gateways,0.8,665,12,40,1000000,215,3887,30590,1155,0,3210,677,7,0,0,0
LoraWAN 2 gateways,0.8,186,0,40,1000000,215,3887,8556,1155,0,3887,186,7,-186,0,0
LoraWAN 3 gateways,0.8,3147,46,40,1000000,215,3887,144762,1155,0,3887,3192,7,-3193,0,0
Multihop 1 gateways,0.9,3576,0,40,1000000,215,4611,481309,1155,247,0,3576,7,93,695,0.957285
LoraWAN 1 gateways,0.9,719,2,40,1000000,215,4149,33074,1155,0,3428,721,7,0,0,0
LoraWAN 2 gateways,0.9,214,0,40,1000000,215,4149,9844,1155,0,4149,214,7,-214,0,0
LoraWAN 3 gateways,0.9,3374,62,40,1000000,215,4149,155204,1155,0,4149,3435,7,-3436,0,0
Multihop 1 gateways,1,3787,22,40,1000000,215,4926,509727,1155,246,0,3810,7,89,782,0.95588
LoraWAN 1 gateways,1,758,8,40,1000000,215,4361,34868,1155,0,3595,766,7,0,0,0
LoraWAN 2 gateways,1,217,0,40,1000000,215,4361,9982,1155,0,4361,217,7,-217,0,0
LoraWAN 3 gateways,1,3549,80,40,1000000,215,4361,163254,1155,0,4361,3625,7,-3629,0,0
Multihop 1 gateways,0.1,739,12,40,1000000,215,762,83556,1155,2,0,751,7,2,7,0.999976
LoraWAN 1 gateways,0.1,135,0,40,1000000,215,758,6210,1155,0,623,135,7,0,0,0
LoraWAN 2 gateways,0.1,394,2,40,1000000,215,758,18124,1155,0,758,396,7,-396,0,0
LoraWAN 3 gateways,0.1,631,2,40,1000000,215,758,29026,1155,0,758,633,7,-633,0,0
Multihop 1 gateways,0.2,1408,6,40,1000000,215,1444,159231,1155,8,0,1414,7,0,22,0.999469
LoraWAN 1 gateways,0.2,277,4,40,1000000,215,1434,12742,1155,0,1153,281,7,0,0,0
LoraWAN 2 gateways,0.2,742,4,40,1000000,215,1434,34132,1155,0,1434,746,7,-746,0,0
LoraWAN 3 gateways,0.2,1210,9,40,1000000,215,1434,55660,1155,0,1434,1218,7,-1219,0,0
Multihop 1 gateways,0.3,1918,46,40,1000000,215,2044,212097,1155,22,0,1964,7,9,49,0.999682
LoraWAN 1 gateways,0.3,386,0,40,1000000,215,2016,17756,1155,0,1630,386,7,0,0,0
LoraWAN 2 gateways,0.3,1031,4,40,1000000,215,2016,47426,1155,0,2016,1035,7,-1035,0,0
LoraWAN 3 gateways,0.3,1695,18,40,1000000,215,2016,77970,1155,0,2016,1711,7,-1713,0,0
Multihop 1 gateways,0.4,2420,56,40,1000000,215,2602,266302,1155,31,0,2476,7,20,75,0.999427
LoraWAN 1 gateways,0.4,511,0,40,1000000,215,2526,23506,1155,0,2015,511,7,0,0,0
LoraWAN 2 gateways,0.4,1286,27,40,1000000,215,2526,59156,1155,0,2526,1313,7,-1313,0,0
LoraWAN 3 gateways,0.4,2124,30,40,1000000,215,2526,97704,1155,0,2526,2153,7,-2154,0,0
Multihop 1 gateways,0.5,2809,100,40,1000000,215,3060,309994,1155,49,0,2909,7,15,87,0.99918
LoraWAN 1 gateways,0.5,597,0,40,1000000,215,2938,27462,1155,0,2341,597,7,0,0,0
LoraWAN 2 gateways,0.5,1556,17,40,1000000,215,2938,71576,1155,0,2938,1573,7,-1573,0,0
LoraWAN 3 gateways,0.5,2487,28,40,1000000,215,2938,114402,1155,0,2938,2512,7,-2515,0,0
Multihop 1 gateways,0.6,3241,56,40,1000000,215,3492,352499,1155,69,0,3298,7,12,114,0.999192
LoraWAN 1 gateways,0.6,632,0,40,1000000,215,3301,29072,1155,0,2669,632,7,0,0,0
LoraWAN 2 gateways,0.6,1722,20,40,1000000,215,3301,79212,1155,0,3301,1742,7,-1742,0,0
LoraWAN 3 gateways,0.6,2782,37,40,1000000,215,3301,127972,1155,0,3301,2816,7,-2819,0,0
Multihop 1 gateways,0.7,3550,56,40,1000000,215,3822,386950,1155,80,0,3606,7,11,125,0.998847
LoraWAN 1 gateways,0.7,719,2,40,1000000,215,3585,33074,1155,0,2864,721,7,0,0,0
LoraWAN 2 gateways,0.7,1895,11,40,1000000,215,3585,87170,1155,0,3585,1906,7,-1906,0,0
LoraWAN 3 gateways,0.7,2991,63,40,1000000,215,3585,137586,1155,0,3585,3049,7,-3054,0,0
Multihop 1 gateways,0.8,3880,52,40,1000000,215,4190,417201,1155,70,0,3932,7,26,162,0.997901
LoraWAN 1 gateways,0.8,775,8,40,1000000,215,3887,35650,1155,0,3104,783,7,0,0,0
LoraWAN 2 gateways,0.8,2025,30,40,1000000,215,3887,93150,1155,0,3887,2055,7,-2055,0,0
LoraWAN 3 gateways,0.8,3284,38,40,1000000,215,3887,151064,1155,0,3887,3318,7,-3322,0,0
Multihop 1 gateways,0.9,3950,212,40,1000000,215,4474,425394,1155,82,0,4162,7,38,192,0.996677
LoraWAN 1 gateways,0.9,819,4,40,1000000,215,4149,37674,1155,0,3326,823,7,0,0,0
LoraWAN 2 gateways,0.9,2135,33,40,1000000,215,4149,98210,1155,0,4149,2168,7,-2168,0,0
LoraWAN 3 gateways,0.9,3456,72,40,1000000,215,4149,158976,1155,0,4149,3522,7,-3528,0,0
Multihop 1 gateways,1,4217,210,40,1000000,215,4789,450556,1155,123,0,4427,7,38,201,0.996705
LoraWAN 1 gateways,1,874,2,40,1000000,215,4361,40204,1155,0,3485,876,7,0,0,0
LoraWAN 2 gateways,1,2269,36,40,1000000,215,4361,104374,1155,0,4361,2305,7,-2305,0,0
LoraWAN 3 gateways,1,3669,60,40,1000000,215,4361,168774,1155,0,4361,3725,7,-3729,0,0
Multihop 1 gateways,0.1,754,4,40,1000000,215,759,65298,1155,0,0,758,7,1,0,0.999984
LoraWAN 1 gateways,0.1,286,2,40,1000000,215,758,13156,1155,0,470,288,7,0,0,0
LoraWAN 2 gateways,0.1,380,0,40,1000000,215,758,17480,1155,0,758,380,7,-380,0,0
LoraWAN 3 gateways,0.1,525,2,40,1000000,215,758,24150,1155,0,758,527,7,-527,0,0
Multihop 1 gateways,0.2,1406,22,40,1000000,215,1440,121425,1155,8,0,1428,7,0,4,0.999962
LoraWAN 1 gateways,0.2,529,4,40,1000000,215,1434,24334,1155,0,901,533,7,0,0,0
LoraWAN 2 gateways,0.2,751,2,40,1000000,215,1434,34546,1155,0,1434,753,7,-753,0,0
LoraWAN 3 gateways,0.2,1005,7,40,1000000,215,1434,46230,1155,0,1434,1012,7,-1012,0,0
Multihop 1 gateways,0.3,1959,62,40,1000000,215,2038,171470,1155,8,0,2021,7,0,9,0.99995
LoraWAN 1 gateways,0.3,752,8,40,1000000,215,2016,34592,1155,0,1256,760,7,0,0,0
LoraWAN 2 gateways,0.3,1061,4,40,1000000,215,2016,48806,1155,0,2016,1065,7,-1065,0,0
LoraWAN 3 gateways,0.3,1411,2,40,1000000,215,2016,64906,1155,0,2016,1413,7,-1413,0,0
Multihop 1 gateways,0.4,2477,72,40,1000000,215,2581,213952,1155,10,0,2549,7,4,18,0.999636
LoraWAN 1 gateways,0.4,920,12,40,1000000,215,2526,42320,1155,0,1594,932,7,0,0,0
LoraWAN 2 gateways,0.4,1305,14,40,1000000,215,2526,60030,1155,0,2526,1319,7,-1319,0,0
LoraWAN 3 gateways,0.4,1761,8,40,1000000,215,2526,81006,1155,0,2526,1769,7,-1769,0,0
Multihop 1 gateways,0.5,2890,105,40,1000000,215,3033,252339,1155,12,0,2995,7,3,23,0.999981
LoraWAN 1 gateways,0.5,1098,22,40,1000000,215,2938,50508,1155,0,1818,1120,7,0,0,0
LoraWAN 2 gateways,0.5,1527,8,40,1000000,215,2938,70242,1155,0,2938,1535,7,-1535,0,0
LoraWAN 3 gateways,0.5,2045,8,40,1000000,215,2938,94070,1155,0,2938,2053,7,-2053,0,0
Multihop 1 gateways,0.6,3271,103,40,1000000,215,3443,280699,1155,32,0,3374,7,4,33,0.999803
LoraWAN 1 gateways,0.6,1199,16,40,1000000,215,3301,55154,1155,0,2086,1215,7,0,0,0
LoraWAN 2 gateways,0.6,1728,14,40,1000000,215,3301,79488,1155,0,3301,1742,7,-1742,0,0
LoraWAN 3 gateways,0.6,2295,22,40,1000000,215,3301,105570,1155,0,3301,2317,7,-2317,0,0
Multihop 1 gateways,0.7,3631,83,40,1000000,215,3767,311026,1155,12,0,3714,7,1,40,0.999112
LoraWAN 1 gateways,0.7,1318,25,40,1000000,215,3585,60628,1155,0,2242,1343,7,0,0,0
LoraWAN 2 gateways,0.7,1892,18,40,1000000,215,3585,87032,1155,0,3585,1910,7,-1910,0,0
LoraWAN 3 gateways,0.7,2512,19,40,1000000,215,3585,115552,1155,0,3585,2531,7,-2531,0,0
Multihop 1 gateways,0.8,3906,144,40,1000000,215,4108,333757,1155,21,0,4050,7,5,32,0.999797
LoraWAN 1 gateways,0.8,1422,20,40,1000000,215,3887,65412,1155,0,2445,1442,7,0,0,0
LoraWAN 2 gateways,0.8,2045,24,40,1000000,215,3887,94070,1155,0,3887,2069,7,-2069,0,0
LoraWAN 3 gateways,0.8,2715,26,40,1000000,215,3887,124890,1155,0,3887,2741,7,-2741,0,0
Multihop 1 gateways,0.9,4117,225,40,1000000,215,4418,350260,1155,24,0,4342,7,3,49,0.999708
LoraWAN 1 gateways,0.9,1522,28,40,1000000,215,4149,70012,1155,0,2599,1550,7,0,0,0
LoraWAN 2 gateways,0.9,2143,12,40,1000000,215,4149,98578,1155,0,4149,2155,7,-2155,0,0
LoraWAN 3 gateways,0.9,2866,29,40,1000000,215,4149,131836,1155,0,4149,2895,7,-2895,0,0
Multihop 1 gateways,1,4328,271,40,1000000,215,4686,365469,1155,26,0,4599,7,3,58,0.998498
LoraWAN 1 gateways,1,1604,26,40,1000000,215,4361,73784,1155,0,2731,1630,7,0,0,0
LoraWAN 2 gateways,1,2273,26,40,1000000,215,4361,104558,1155,0,4361,2300,7,-2299,0,0
LoraWAN 3 gateways,1,3017,33,40,1000000,215,4361,138782,1155,0,4361,3051,7,-3050,0,0
Multihop 1 gateways,0.1,748,6,40,1000000,215,760,78621,1155,3,0,754,7,0,3,0.999897
LoraWAN 1 gateways,0.1,215,2,40,1000000,215,758,9890,1155,0,541,217,7,0,0,0
LoraWAN 2 gateways,0.1,663,2,40,1000000,215,758,30498,1155,0,758,665,7,-665,0,0
LoraWAN 3 gateways,0.1,698,4,40,1000000,215,758,32108,1155,0,758,702,7,-702,0,0
Multihop 1 gateways,0.2,1401,24,40,1000000,215,1446,146915,1155,4,0,1426,7,0,17,0.999929
LoraWAN 1 gateways,0.2,428,0,40,1000000,215,1434,19688,1155,0,1006,428,7,0,0,0
LoraWAN 2 gateways,0.2,1272,3,40,1000000,215,1434,58512,1155,0,1434,1275,7,-1275,0,0
LoraWAN 3 gateways,0.2,1333,8,40,1000000,215,1434,61318,1155,0,1434,1341,7,-1341,0,0
Multihop 1 gateways,0.3,1950,52,40,1000000,215,2045,203828,1155,7,0,2002,7,6,30,0.999472
LoraWAN 1 gateways,0.3,590,4,40,1000000,215,2016,27140,1155,0,1422,594,7,0,0,0
LoraWAN 2 gateways,0.3,1763,13,40,1000000,215,2016,81098,1155,0,2016,1776,7,-1776,0,0
LoraWAN 3 gateways,0.3,1861,10,40,1000000,215,2016,85606,1155,0,2016,1871,7,-1871,0,0
Multihop 1 gateways,0.4,2442,120,40,1000000,215,2604,254401,1155,6,0,2562,7,8,28,0.999407
LoraWAN 1 gateways,0.4,776,6,40,1000000,215,2526,35696,1155,0,1744,782,7,0,0,0
LoraWAN 2 gateways,0.4,2187,37,40,1000000,215,2526,100602,1155,0,2526,2224,7,-2224,0,0
LoraWAN 3 gateways,0.4,2326,26,40,1000000,215,2526,106996,1155,0,2526,2352,7,-2352,0,0
Multihop 1 gateways,0.5,2978,27,40,1000000,215,3072,308558,1155,9,0,3005,7,7,51,0.999844
LoraWAN 1 gateways,0.5,879,12,40,1000000,215,2938,40434,1155,0,2047,891,7,0,0,0
LoraWAN 2 gateways,0.5,2530,33,40,1000000,215,2938,116380,1155,0,2938,2563,7,-2563,0,0
LoraWAN 3 gateways,0.5,2687,24,40,1000000,215,2938,123602,1155,0,2938,2711,7,-2711,0,0
Multihop 1 gateways,0.6,3293,132,40,1000000,215,3501,337293,1155,17,0,3425,7,5,54,0.999647
LoraWAN 1 gateways,0.6,945,14,40,1000000,215,3301,43470,1155,0,2342,959,7,0,0,0
LoraWAN 2 gateways,0.6,2854,30,40,1000000,215,3301,131284,1155,0,3301,2884,7,-2884,0,0
LoraWAN 3 gateways,0.6,3021,24,40,1000000,215,3301,138966,1155,0,3301,3045,7,-3045,0,0
Multihop 1 gateways,0.7,3619,116,40,1000000,215,3831,373008,1155,20,0,3735,7,7,69,0.999916
LoraWAN 1 gateways,0.7,1055,18,40,1000000,215,3585,48530,1155,0,2512,1073,7,0,0,0
LoraWAN 2 gateways,0.7,3089,40,40,1000000,215,3585,142094,1155,0,3585,3129,7,-3129,0,0
LoraWAN 3 gateways,0.7,3276,38,40,1000000,215,3585,150696,1155,0,3585,3314,7,-3314,0,0
Multihop 1 gateways,0.8,3996,66,40,1000000,215,4197,404924,1155,19,0,4062,7,10,106,0.999525
LoraWAN 1 gateways,0.8,1155,8,40,1000000,215,3887,53130,1155,0,2724,1163,7,0,0,0
LoraWAN 2 gateways,0.8,3356,73,40,1000000,215,3887,154376,1155,0,3887,3429,7,-3429,0,0
LoraWAN 3 gateways,0.8,3537,75,40,1000000,215,3887,162702,1155,0,3887,3612,7,-3612,0,0
Multihop 1 gateways,0.9,4194,177,40,1000000,215,4514,429095,1155,26,0,4371,7,18,99,0.999623
LoraWAN 1 gateways,0.9,1267,4,40,1000000,215,4149,58282,1155,0,2878,1271,7,0,0,0
LoraWAN 2 gateways,0.9,3548,79,40,1000000,215,4149,163208,1155,0,4149,3627,7,-3627,0,0
LoraWAN 3 gateways,0.9,3765,70,40,1000000,215,4149,173190,1155,0,4149,3835,7,-3835,0,0
Multihop 1 gateways,1,4584,82,40,1000000,215,4834,466153,1155,33,0,4666,7,15,120,0.999531
LoraWAN 1 gateways,1,1298,10,40,1000000,215,4361,59708,1155,0,3053,1308,7,0,0,0
LoraWAN 2 gateways,1,3754,65,40,1000000,215,4361,172684,1155,0,4361,3820,7,-3819,0,0
LoraWAN 3 gateways,1,3965,73,40,1000000,215,4361,182390,1155,0,4361,4039,7,-4038,0,0
Multihop 1 gateways,0.1,753,0,40,1000000,215,760,98046,1155,1,0,753,7,0,6,0.999966
LoraWAN 1 gateways,0.1,211,0,40,1000000,215,758,9706,1155,0,547,211,7,0,0,0
LoraWAN 2 gateways,0.1,559,1,40,1000000,215,758,25714,1155,0,758,560,7,-560,0,0
LoraWAN 3 gateways,0.1,682,1,40,1000000,215,758,31372,1155,0,758,683,7,-683,0,0
Multihop 1 gateways,0.2,1403,26,40,1000000,215,1448,184353,1155,0,0,1429,7,2,17,0.999608
LoraWAN 1 gateways,0.2,403,4,40,1000000,215,1434,18538,1155,0,1027,407,7,0,0,0
LoraWAN 2 gateways,0.2,1031,7,40,1000000,215,1434,47426,1155,0,1434,1038,7,-1038,0,0
LoraWAN 3 gateways,0.2,1270,14,40,1000000,215,1434,58420,1155,0,1434,1279,7,-1284,0,0
Multihop 1 gateways,0.3,1987,36,40,1000000,215,2058,250066,1155,2,0,2023,7,0,33,0.999327
LoraWAN 1 gateways,0.3,605,8,40,1000000,215,2016,27830,1155,0,1403,613,7,0,0,0
LoraWAN 2 gateways,0.3,1460,5,40,1000000,215,2016,67160,1155,0,2016,1465,7,-1465,0,0
