case,rate,decoded,non_decoded,nodes_number,life_time,maximum_trans,gen_packets,delay,max_delay,interference_in_node,out_of_range_in_ge,in_range_in_ge,max_sf,time_out,drop_p_async,fairness
LoraWAN 2 gateways,0.1,2496,28,180,1000000,215,3511,114816,1155,0,3511,2524,7,-2524,0,0
LoraWAN 3 gateways,0.1,3301,19,180,1000000,215,3511,151846,1155,0,3511,3320,7,-3320,0,0
Multihop 1 gateways,0.2,6023,432,180,1000000,215,6552,634584,1155,31,0,6455,7,3,63,0.99907
LoraWAN 1 gateways,0.2,1956,22,180,1000000,215,6496,89976,1155,0,4518,1978,7,0,0,0
LoraWAN 2 gateways,0.2,4617,75,180,1000000,215,6496,212382,1155,0,6496,4693,7,-4692,0,0
LoraWAN 3 gateways,0.2,6041,88,180,1000000,215,6496,277886,1155,0,6496,6129,7,-6129,0,0
Multihop 1 gateways,0.3,8172,790,180,1000000,215,9153,849232,1155,43,0,8963,7,11,137,0.999292
LoraWAN 1 gateways,0.3,2571,70,180,1000000,215,8968,118266,1155,0,6327,2641,7,0,0,0
LoraWAN 2 gateways,0.3,6320,110,180,1000000,215,8968,290720,1155,0,8968,6430,7,-6430,0,0
LoraWAN 3 gateways,0.3,8341,125,180,1000000,215,8968,383686,1155,0,8968,8464,7,-8466,0,0
Multihop 1 gateways,0.4,9887,1285,180,1000000,215,11475,1019780,1155,104,0,11172,7,7,192,0.998999
LoraWAN 1 gateways,0.4,3228,130,180,1000000,215,11137,148488,1155,0,7779,3358,7,0,0,0
LoraWAN 2 gateways,0.4,7822,165,180,1000000,215,11137,359812,1155,0,11137,7987,7,-7987,0,0
LoraWAN 3 gateways,0.4,10324,196,180,1000000,215,11137,474904,1155,0,11137,10518,7,-10520,0,0
Multihop 1 gateways,0.5,11823,1344,180,1000000,215,13548,1222104,1155,110,0,13167,7,24,247,0.998224
LoraWAN 1 gateways,0.5,3737,147,180,1000000,215,12995,171902,1155,0,9111,3884,7,0,0,0
LoraWAN 2 gateways,0.5,9060,255,180,1000000,215,12995,416760,1155,0,12995,9315,7,-9315,0,0
LoraWAN 3 gateways,0.5,12012,252,180,1000000,215,12995,552552,1155,0,12995,12258,7,-12264,0,0
Multihop 1 gateways,0.6,12907,1928,180,1000000,215,15370,1324126,1155,158,0,14835,7,19,358,0.997339
LoraWAN 1 gateways,0.6,4209,168,180,1000000,215,14613,193614,1155,0,10236,4377,7,0,0,0
LoraWAN 2 gateways,0.6,10083,361,180,1000000,215,14613,463818,1155,0,14613,10444,7,-10444,0,0
LoraWAN 3 gateways,0.6,13405,376,180,1000000,215,14613,616630,1155,0,14613,13777,7,-13781,0,0
Multihop 1 gateways,0.7,14220,2158,180,1000000,215,16986,1460268,1155,206,0,16378,7,32,370,0.997722
LoraWAN 1 gateways,0.7,4542,188,180,1000000,215,16010,208932,1155,0,11280,4730,7,0,0,0
LoraWAN 2 gateways,0.7,11057,430,180,1000000,215,16010,508622,1155,0,16010,11487,7,-11487,0,0
LoraWAN 3 gateways,0.7,14663,453,180,1000000,215,16010,674498,1155,0,16010,15107,7,-15116,0,0
Multihop 1 gateways,0.8,15186,2716,180,1000000,215,18619,1557485,1155,246,0,17903,7,24,447,0.998488
LoraWAN 1 gateways,0.8,4932,257,180,1000000,215,17340,226872,1155,0,12151,5189,7,0,0,0
LoraWAN 2 gateways,0.8,11968,477,180,1000000,215,17340,550528,1155,0,17340,12445,7,-12445,0,0
LoraWAN 3 gateways,0.8,15835,541,180,1000000,215,17340,728410,1155,0,17340,16368,7,-16376,0,0
Multihop 1 gateways,0.9,16064,3173,180,1000000,215,20108,1626110,1155,278,0,19238,7,20,573,0.99142
LoraWAN 1 gateways,0.9,5347,250,180,1000000,215,18474,245962,1155,0,12877,5597,7,0,0,0
LoraWAN 2 gateways,0.9,12693,556,180,1000000,215,18474,583878,1155,0,18474,13249,7,-13249,0,0
LoraWAN 3 gateways,0.9,16802,658,180,1000000,215,18474,772892,1155,0,18474,17455,7,-17460,0,0
Multihop 1 gateways,1,17109,3347,180,1000000,215,21409,1740897,1155,326,0,20457,7,34,593,0.996366
LoraWAN 1 gateways,1,5531,295,180,1000000,215,19493,254426,1155,0,13667,5826,7,0,0,0
LoraWAN 2 gateways,1,13244,666,180,1000000,215,19493,609224,1155,0,19493,13911,7,-13910,0,0
LoraWAN 3 gateways,1,17653,749,180,1000000,215,19493,812038,1155,0,19493,18388,7,-18402,0,0
Multihop 1 gateways,0.1,3376,109,180,1000000,215,3514,370131,1155,7,0,3485,7,0,22,0.999748
LoraWAN 1 gateways,0.1,945,8,180,1000000,215,3511,43470,1155,0,2558,953,7,0,0,0
LoraWAN 2 gateways,0.1,2374,19,180,1000000,215,3511,109204,1155,0,3511,2393,7,-2393,0,0
LoraWAN 3 gateways,0.1,2730,13,180,1000000,215,3511,125580,1155,0,3511,2738,7,-2743,0,0
Multihop 1 gateways,0.2,6091,348,180,1000000,215,6555,664491,1155,35,0,6439,7,1,80,0.999792
LoraWAN 1 gateways,0.2,1771,28,180,1000000,215,6496,81466,1155,0,4697,1799,7,0,0,0
LoraWAN 2 gateways,0.2,4383,46,180,1000000,215,6496,201618,1155,0,6496,4430,7,-4429,0,0
LoraWAN 3 gateways,0.2,5004,63,180,1000000,215,6496,230184,1155,0,6496,5061,7,-5067,0,0
Multihop 1 gateways,0.3,8151,787,180,1000000,215,9151,883240,1155,72,0,8940,7,10,131,0.999492
LoraWAN 1 gateways,0.3,2336,57,180,1000000,215,8968,107456,1155,0,6575,2393,7,0,0,0
LoraWAN 2 gateways,0.3,5978,123,180,1000000,215,8968,274988,1155,0,8968,6101,7,-6101,0,0
LoraWAN 3 gateways,0.3,6877,123,180,1000000,215,8968,316342,1155,0,8968,6979,7,-7000,0,0
Multihop 1 gateways,0.4,10192,998,180,1000000,215,11486,1106026,1155,100,0,11191,7,12,184,0.999672
LoraWAN 1 gateways,0.4,2901,93,180,1000000,215,11137,133446,1155,0,8143,2994,7,0,0,0
LoraWAN 2 gateways,0.4,7438,148,180,1000000,215,11137,342148,1155,0,11137,7586,7,-7586,0,0
LoraWAN 3 gateways,0.4,8478,187,180,1000000,215,11137,389988,1155,0,11137,8646,7,-8665,0,0
Multihop 1 gateways,0.5,11730,1362,180,1000000,215,13561,1260121,1155,157,0,13093,7,10,302,0.992149
LoraWAN 1 gateways,0.5,3355,122,180,1000000,215,12995,154330,1155,0,9518,3477,7,0,0,0
LoraWAN 2 gateways,0.5,8667,244,180,1000000,215,12995,398682,1155,0,12995,8911,7,-8911,0,0
LoraWAN 3 gateways,0.5,9932,237,180,1000000,215,12995,456872,1155,0,12995,10135,7,-10169,0,0
Multihop 1 gateways,0.6,12973,1814,180,1000000,215,15403,1388787,1155,225,0,14789,7,19,372,0.999004
LoraWAN 1 gateways,0.6,3776,128,180,1000000,215,14613,173696,1155,0,10709,3904,7,0,0,0
LoraWAN 2 gateways,0.6,9702,331,180,1000000,215,14613,446292,1155,0,14613,10033,7,-10033,0,0
LoraWAN 3 gateways,0.6,11099,356,180,1000000,215,14613,510554,1155,0,14613,11396,7,-11455,0,0
Multihop 1 gateways,0.7,14219,2101,180,1000000,215,17072,1509726,1155,269,0,16322,7,28,455,0.998092
LoraWAN 1 gateways,0.7,4035,168,180,1000000,215,16010,185610,1155,0,11807,4203,7,0,0,0
LoraWAN 2 gateways,0.7,10607,352,180,1000000,215,16010,487922,1155,0,16010,10959,7,-10959,0,0
LoraWAN 3 gateways,0.7,12071,428,180,1000000,215,16010,555266,1155,0,16010,12452,7,-12499,0,0
Multihop 1 gateways,0.8,14791,3058,180,1000000,215,18741,1564214,1155,315,0,17849,7,30,547,0.998257
LoraWAN 1 gateways,0.8,4317,273,180,1000000,215,17340,198582,1155,0,12750,4590,7,0,0,0
LoraWAN 2 gateways,0.8,11406,430,180,1000000,215,17340,524676,1155,0,17340,11836,7,-11836,0,0
LoraWAN 3 gateways,0.8,13141,434,180,1000000,215,17340,604486,1155,0,17340,13503,7,-13575,0,0
Multihop 1 gateways,0.9,15725,3455,180,1000000,215,20184,1660627,1155,357,0,19182,7,37,610,0.998954
LoraWAN 1 gateways,0.9,4715,257,180,1000000,215,18474,216890,1155,0,13502,4972,7,0,0,0
LoraWAN 2 gateways,0.9,12100,522,180,1000000,215,18474,556600,1155,0,18474,12623,7,-12622,0,0
LoraWAN 3 gateways,0.9,13919,543,180,1000000,215,18474,640274,1155,0,18474,14388,7,-14462,0,0
Multihop 1 gateways,1,15360,5071,180,1000000,215,21509,1585758,1155,360,0,20432,7,34,684,0.993389
LoraWAN 1 gateways,1,4944,262,180,1000000,215,19493,227424,1155,0,14287,5206,7,0,0,0
LoraWAN 2 gateways,1,12802,513,180,1000000,215,19493,588892,1155,0,19493,13317,7,-13315,0,0
LoraWAN 3 gateways,1,14653,595,180,1000000,215,19493,674038,1155,0,19493,15158,7,-15248,0,0
Multihop 1 gateways,0.1,3322,151,180,1000000,215,3514,375743,1155,9,0,3473,7,2,30,0.998849
LoraWAN 1 gateways,0.1,1019,10,180,1000000,215,3511,46874,1155,0,2482,1029,7,0,0,0
LoraWAN 2 gateways,0.1,1992,21,180,1000000,215,3511,91632,1155,0,3511,2013,7,-2013,0,0
LoraWAN 3 gateways,0.1,2723,15,180,1000000,215,3511,125258,1155,0,3511,2738,7,-2738,0,0
Multihop 1 gateways,0.2,6064,370,180,1000000,215,6562,690391,1155,28,0,6435,7,6,94,0.999457
LoraWAN 1 gateways,0.2,1958,38,180,1000000,215,6496,90068,1155,0,4500,1996,7,0,0,0
LoraWAN 2 gateways,0.2,3654,47,180,1000000,215,6496,168084,1155,0,6496,3702,7,-3701,0,0
LoraWAN 3 gateways,0.2,5019,51,180,1000000,215,6496,230874,1155,0,6496,5069,7,-5070,0,0
Multihop 1 gateways,0.3,8306,647,180,1000000,215,9164,941584,1155,57,0,8953,7,15,139,0.99971
LoraWAN 1 gateways,0.3,2522,65,180,1000000,215,8968,116012,1155,0,6381,2587,7,0,0,0
LoraWAN 2 gateways,0.3,5019,85,180,1000000,215,8968,230874,1155,0,8968,5104,7,-5104,0,0
LoraWAN 3 gateways,0.3,6877,98,180,1000000,215,8968,316342,1155,0,8968,6968,7,-6975,0,0
Multihop 1 gateways,0.4,9966,1133,180,1000000,215,11496,1104986,1155,102,0,11100,7,30,265,0.998559
LoraWAN 1 gateways,0.4,3196,112,180,1000000,215,11137,147016,1155,0,7829,3308,7,0,0,0
LoraWAN 2 gateways,0.4,6252,134,180,1000000,215,11137,287592,1155,0,11137,6386,7,-6386,0,0
LoraWAN 3 gateways,0.4,8501,165,180,1000000,215,11137,391046,1155,0,11137,8659,7,-8666,0,0
Multihop 1 gateways,0.5,11687,1404,180,1000000,215,13552,1303399,1155,120,0,13092,7,18,323,0.999463
LoraWAN 1 gateways,0.5,3659,143,180,1000000,215,12995,168314,1155,0,9193,3802,7,0,0,0
LoraWAN 2 gateways,0.5,7215,189,180,1000000,215,12995,331890,1155,0,12995,7404,7,-7404,0,0
LoraWAN 3 gateways,0.5,9902,207,180,1000000,215,12995,455492,1155,0,12995,10100,7,-10109,0,0
Multihop 1 gateways,0.6,12873,1933,180,1000000,215,15441,1427677,1155,177,0,14808,7,36,422,0.998939
LoraWAN 1 gateways,0.6,4107,203,180,1000000,215,14613,188922,1155,0,10303,4310,7,0,0,0
LoraWAN 2 gateways,0.6,8180,203,180,1000000,215,14613,376280,1155,0,14613,8383,7,-8383,0,0
LoraWAN 3 gateways,0.6,11067,294,180,1000000,215,14613,509082,1155,0,14613,11348,7,-11361,0,0
Multihop 1 gateways,0.7,13746,2653,180,1000000,215,17134,1509061,1155,204,0,16399,7,31,500,0.995493
LoraWAN 1 gateways,0.7,4525,182,180,1000000,215,16010,208150,1155,0,11303,4707,7,0,0,0
LoraWAN 2 gateways,0.7,8862,306,180,1000000,215,16010,407652,1155,0,16010,9168,7,-9168,0,0
LoraWAN 3 gateways,0.7,12077,337,180,1000000,215,16010,555542,1155,0,16010,12401,7,-12414,0,0
Multihop 1 gateways,0.8,14868,2941,180,1000000,215,18709,1629836,1155,224,0,17811,7,50,626,0.996994
LoraWAN 1 gateways,0.8,4853,231,180,1000000,215,17340,223238,1155,0,12256,5084,7,0,0,0
LoraWAN 2 gateways,0.8,9562,351,180,1000000,215,17340,439852,1155,0,17340,9913,7,-9913,0,0
LoraWAN 3 gateways,0.8,13115,399,180,1000000,215,17340,603290,1155,0,17340,13502,7,-13514,0,0
Multihop 1 gateways,0.9,15687,3479,180,1000000,215,20224,1725925,1155,250,0,19168,7,51,757,0.993084
LoraWAN 1 gateways,0.9,5116,355,180,1000000,215,18474,235336,1155,0,13002,5472,7,1,0,0
LoraWAN 2 gateways,0.9,10162,375,180,1000000,215,18474,467452,1155,0,18474,10538,7,-10537,0,0
LoraWAN 3 gateways,0.9,13881,474,180,1000000,215,18474,638526,1155,0,18474,14346,7,-14355,0,0
Multihop 1 gateways,1,16726,3617,180,1000000,215,21577,1818506,1155,297,0,20344,7,76,861,0.99584
LoraWAN 1 gateways,1,5447,303,180,1000000,215,19493,250562,1155,0,13743,5750,7,0,0,0
LoraWAN 2 gateways,1,10701,443,180,1000000,215,19493,492246,1155,0,19493,11146,7,-11144,0,0
LoraWAN 3 gateways,1,14699,444,180,1000000,215,19493,676154,1155,0,19493,15139,7,-15143,0,0
Multihop 1 gateways,0.1,3400,90,180,1000000,215,3514,373385,1155,14,0,3490,7,1,9,0.999837
LoraWAN 1 gateways,0.1,1005,14,180,1000000,215,3511,46230,1155,0,2492,1019,7,0,0,0
LoraWAN 2 gateways,0.1,2459,8,180,1000000,215,3511,113114,1155,0,3511,2467,7,-2467,0,0
LoraWAN 3 gateways,0.1,2846,9,180,1000000,215,3511,130916,1155,0,3511,2855,7,-2855,0,0
Multihop 1 gateways,0.2,6010,425,180,1000000,215,6552,641795,1155,39,0,6435,7,8,70,0.996656
LoraWAN 1 gateways,0.2,1899,24,180,1000000,215,6496,87354,1155,0,4573,1923,7,0,0,0
LoraWAN 2 gateways,0.2,4495,65,180,1000000,215,6496,206770,1155,0,6496,4561,7,-4560,0,0
LoraWAN 3 gateways,0.2,5281,68,180,1000000,215,6496,242926,1155,0,6496,5347,7,-5349,0,0
Multihop 1 gateways,0.3,8076,881,180,1000000,215,9147,855549,1155,59,0,8957,7,3,128,0.998277
LoraWAN 1 gateways,0.3,2451,85,180,1000000,215,8968,112746,1155,0,6432,2536,7,0,0,0
LoraWAN 2 gateways,0.3,6155,103,180,1000000,215,8968,283130,1155,0,8968,6258,7,-6258,0,0
LoraWAN 3 gateways,0.3,7232,100,180,1000000,215,8968,332672,1155,0,8968,7327,7,-7332,0,0
Multihop 1 gateways,0.4,10096,1053,180,1000000,215,11488,1066828,1155,93,0,11150,7,39,207,0.999098
LoraWAN 1 gateways,0.4,3146,99,180,1000000,215,11137,144716,1155,0,7892,3245,7,0,0,0
LoraWAN 2 gateways,0.4,7619,194,180,1000000,215,11137,350474,1155,0,11137,7813,7,-7813,0,0
LoraWAN 3 gateways,0.4,8898,192,180,1000000,215,11137,409308,1155,0,11137,9074,7,-9090,0,0
Multihop 1 gateways,0.5,11540,1538,180,1000000,215,13534,1218373,1155,147,0,13079,7,37,272,0.998999
LoraWAN 1 gateways,0.5,3587,157,180,1000000,215,12995,165002,1155,0,9251,3744,7,0,0,0
LoraWAN 2 gateways,0.5,8842,245,180,1000000,215,12995,406732,1155,0,12995,9087,7,-9087,0,0
LoraWAN 3 gateways,0.5,10407,257,180,1000000,215,12995,478722,1155,0,12995,10649,7,-10664,0,0
Multihop 1 gateways,0.6,12732,2030,180,1000000,215,15371,1343497,1155,169,0,14762,7,61,379,0.998528
LoraWAN 1 gateways,0.6,4088,144,180,1000000,215,14613,188048,1155,0,10381,4232,7,0,0,0
LoraWAN 2 gateways,0.6,9898,338,180,1000000,215,14613,455308,1155,0,14613,10236,7,-10236,0,0
LoraWAN 3 gateways,0.6,11623,298,180,1000000,215,14613,534658,1155,0,14613,11907,7,-11921,0,0
Multihop 1 gateways,0.7,13147,3169,180,1000000,215,17007,1368249,1155,201,0,16317,7,52,438,0.997929
LoraWAN 1 gateways,0.7,4390,170,180,1000000,215,16010,201940,1155,0,11450,4560,7,0,0,0
LoraWAN 2 gateways,0.7,10799,403,180,1000000,215,16010,496754,1155,0,16010,11202,7,-11202,0,0
LoraWAN 3 gateways,0.7,12645,434,180,1000000,215,16010,581670,1155,0,16010,13060,7,-13079,0,0
Multihop 1 gateways,0.8,15036,2716,180,1000000,215,18641,1559285,1155,280,0,17754,7,59,550,0.998086
LoraWAN 1 gateways,0.8,4679,237,180,1000000,215,17340,215234,1155,0,12424,4916,7,0,0,0
LoraWAN 2 gateways,0.8,11720,430,180,1000000,215,17340,539120,1155,0,17340,12150,7,-12150,0,0
LoraWAN 3 gateways,0.8,13681,486,180,1000000,215,17340,629326,1155,0,17340,14151,7,-14167,0,0
Multihop 1 gateways,0.9,15993,3145,180,1000000,215,20122,1651941,1155,273,0,19138,7,61,650,0.998279
LoraWAN 1 gateways,0.9,5088,282,180,1000000,215,18474,234048,1155,0,13104,5370,7,0,0,0
LoraWAN 2 gateways,0.9,12418,486,180,1000000,215,18474,571228,1155,0,18474,12905,7,-12904,0,0
LoraWAN 3 gateways,0.9,14561,515,180,1000000,215,18474,669806,1155,0,18474,15057,7,-15076,0,0
Multihop 1 gateways,1,16216,4161,180,1000000,215,21424,1682091,1155,283,0,20377,7,94,670,0.997337
LoraWAN 1 gateways,1,5334,289,180,1000000,215,19493,245364,1155,0,13870,5623,7,0,0,0
LoraWAN 2 gateways,1,13160,488,180,1000000,215,19493,605360,1155,0,19493,13650,7,-13648,0,0
LoraWAN 3 gateways,1,15401,519,180,1000000,215,19493,708446,1155,0,19493,15906,7,-15920,0,0
