case,rate,decoded,non_decoded,nodes_number,life_time,maximum_trans,gen_packets,delay,max_delay,interference_in_node,out_of_range_in_ge,in_range_in_ge,max_sf,time_out,drop_p_async,fairness
LoraWAN 3 gateways,0.9,1100,20,160,100000,21,1688,40.8889,1155,0,1688,1120,7,-1120,0,0
Multihop 1 gateways,1,1441,168,160,100000,21,2098,194.889,1155,110,0,1610,7,14,365,0.972316
LoraWAN 1 gateways,1,118,4,160,100000,21,1780,9.2,1155,0,1658,122,7,0,0,0
LoraWAN 2 gateways,1,714,18,160,100000,21,1780,40.8889,1155,0,1780,732,7,-732,0,0
LoraWAN 3 gateways,1,1149,39,160,100000,21,1780,40.8889,1155,0,1780,1188,7,-1188,0,0
Multihop 1 gateways,0.1,271,10,160,100000,21,301,194.889,1155,4,0,281,7,2,14,0.997547
LoraWAN 1 gateways,0.1,17,0,160,100000,21,301,9.2,1155,0,284,17,7,0,0,0
LoraWAN 2 gateways,0.1,115,0,160,100000,21,301,40.8889,1155,0,301,115,7,-115,0,0
LoraWAN 3 gateways,0.1,171,2,160,100000,21,301,40.8889,1155,0,301,173,7,-173,0,0
Multihop 1 gateways,0.2,488,25,160,100000,21,574,194.889,1155,13,0,513,7,3,45,0.984214
LoraWAN 1 gateways,0.2,45,2,160,100000,21,572,9.2,1155,0,525,47,7,0,0,0
LoraWAN 2 gateways,0.2,232,1,160,100000,21,572,40.8889,1155,0,572,233,7,-233,0,0
LoraWAN 3 gateways,0.2,339,0,160,100000,21,572,40.8889,1155,0,572,339,7,-339,0,0
Multihop 1 gateways,0.3,699,31,160,100000,21,830,194.889,1155,23,0,731,7,2,75,0.993152
LoraWAN 1 gateways,0.3,54,2,160,100000,21,807,9.2,1155,0,751,56,7,0,0,0
LoraWAN 2 gateways,0.3,314,3,160,100000,21,807,40.8889,1155,0,807,317,7,-317,0,0
LoraWAN 3 gateways,0.3,467,6,160,100000,21,807,40.8889,1155,0,807,473,7,-473,0,0
Multihop 1 gateways,0.4,839,50,160,100000,21,1065,194.889,1155,48,0,889,7,11,117,0.980243
LoraWAN 1 gateways,0.4,81,2,160,100000,21,1013,9.2,1155,0,930,83,7,0,0,0
LoraWAN 2 gateways,0.4,382,8,160,100000,21,1013,40.8889,1155,0,1013,390,7,-390,0,0
LoraWAN 3 gateways,0.4,575,10,160,100000,21,1013,40.8889,1155,0,1013,585,7,-585,0,0
Multihop 1 gateways,0.5,924,108,160,100000,21,1258,194.889,1155,57,0,1034,7,10,159,0.98554
LoraWAN 1 gateways,0.5,92,0,160,100000,21,1174,9.2,1155,0,1082,92,7,0,0,0
LoraWAN 2 gateways,0.5,468,10,160,100000,21,1174,40.8889,1155,0,1174,478,7,-478,0,0
LoraWAN 3 gateways,0.5,665,15,160,100000,21,1174,40.8889,1155,0,1174,680,7,-680,0,0
Multihop 1 gateways,0.6,1088,97,160,100000,21,1452,194.889,1155,84,0,1186,7,5,178,0.981113
LoraWAN 1 gateways,0.6,102,0,160,100000,21,1333,9.2,1155,0,1231,102,7,0,0,0
LoraWAN 2 gateways,0.6,503,9,160,100000,21,1333,40.8889,1155,0,1333,512,7,-512,0,0
LoraWAN 3 gateways,0.6,767,11,160,100000,21,1333,40.8889,1155,0,1333,778,7,-778,0,0
Multihop 1 gateways,0.7,1128,124,160,100000,21,1607,194.889,1155,83,0,1252,7,22,250,0.979268
LoraWAN 1 gateways,0.7,100,0,160,100000,21,1458,9.2,1155,0,1358,100,7,0,0,0
LoraWAN 2 gateways,0.7,554,6,160,100000,21,1458,40.8889,1155,0,1458,562,7,-560,0,0
LoraWAN 3 gateways,0.7,813,15,160,100000,21,1458,40.8889,1155,0,1458,829,7,-828,0,0
Multihop 1 gateways,0.8,1238,152,160,100000,21,1787,194.889,1155,100,0,1390,7,8,289,0.969026
LoraWAN 1 gateways,0.8,113,0,160,100000,21,1567,9.2,1155,0,1454,113,7,0,0,0
LoraWAN 2 gateways,0.8,591,10,160,100000,21,1567,40.8889,1155,0,1567,601,7,-601,0,0
LoraWAN 3 gateways,0.8,900,20,160,100000,21,1567,40.8889,1155,0,1567,920,7,-920,0,0
Multihop 1 gateways,0.9,1422,77,160,100000,21,1957,194.889,1155,122,0,1501,7,16,320,0.976771
LoraWAN 1 gateways,0.9,131,0,160,100000,21,1688,9.2,1155,0,1557,131,7,0,0,0
LoraWAN 2 gateways,0.9,632,9,160,100000,21,1688,40.8889,1155,0,1688,641,7,-641,0,0
LoraWAN 3 gateways,0.9,962,17,160,100000,21,1688,40.8889,1155,0,1688,979,7,-979,0,0
Multihop 1 gateways,1,1283,266,160,100000,21,2090,194.889,1155,139,0,1550,7,13,389,0.950401
LoraWAN 1 gateways,1,122,2,160,100000,21,1780,9.2,1155,0,1656,124,7,0,0,0
LoraWAN 2 gateways,1,640,15,160,100000,21,1780,40.8889,1155,0,1780,655,7,-655,0,0
LoraWAN 3 gateways,1,994,13,160,100000,21,1780,40.8889,1155,0,1780,1007,7,-1007,0,0
Multihop 1 gateways,0.1,283,6,160,100000,21,301,194.889,1155,0,0,289,7,0,12,0.995941
LoraWAN 1 gateways,0.1,17,0,160,100000,21,301,9.2,1155,0,284,17,7,0,0,0
LoraWAN 2 gateways,0.1,134,0,160,100000,21,301,40.8889,1155,0,301,134,7,-134,0,0
LoraWAN 3 gateways,0.1,201,1,160,100000,21,301,40.8889,1155,0,301,202,7,-202,0,0
Multihop 1 gateways,0.2,509,16,160,100000,21,574,194.889,1155,16,0,525,7,2,31,0.996863
LoraWAN 1 gateways,0.2,42,0,160,100000,21,572,9.2,1155,0,530,42,7,0,0,0
LoraWAN 2 gateways,0.2,209,3,160,100000,21,572,40.8889,1155,0,572,212,7,-212,0,0
LoraWAN 3 gateways,0.2,347,1,160,100000,21,572,40.8889,1155,0,572,348,7,-348,0,0
Multihop 1 gateways,0.3,687,40,160,100000,21,831,194.889,1155,34,0,727,7,1,69,0.989406
LoraWAN 1 gateways,0.3,49,2,160,100000,21,807,9.2,1155,0,756,51,7,0,0,0
LoraWAN 2 gateways,0.3,309,2,160,100000,21,807,40.8889,1155,0,807,311,7,-311,0,0
LoraWAN 3 gateways,0.3,488,4,160,100000,21,807,40.8889,1155,0,807,492,7,-492,0,0
Multihop 1 gateways,0.4,809,90,160,100000,21,1065,194.889,1155,40,0,900,7,3,123,0.984689
LoraWAN 1 gateways,0.4,78,0,160,100000,21,1013,9.2,1155,0,935,78,7,0,0,0
LoraWAN 2 gateways,0.4,388,0,160,100000,21,1013,40.8889,1155,0,1013,388,7,-388,0,0
LoraWAN 3 gateways,0.4,625,7,160,100000,21,1013,40.8889,1155,0,1013,632,7,-632,0,0
Multihop 1 gateways,0.5,908,121,160,100000,21,1246,194.889,1155,63,0,1029,7,7,147,0.986754
LoraWAN 1 gateways,0.5,83,0,160,100000,21,1174,9.2,1155,0,1091,83,7,0,0,0
LoraWAN 2 gateways,0.5,450,4,160,100000,21,1174,40.8889,1155,0,1174,454,7,-454,0,0
LoraWAN 3 gateways,0.5,723,13,160,100000,21,1174,40.8889,1155,0,1174,736,7,-736,0,0
Multihop 1 gateways,0.6,1051,123,160,100000,21,1461,194.889,1155,69,0,1175,7,9,209,0.980422
LoraWAN 1 gateways,0.6,94,0,160,100000,21,1333,9.2,1155,0,1239,94,7,0,0,0
LoraWAN 2 gateways,0.6,488,2,160,100000,21,1333,40.8889,1155,0,1333,490,7,-490,0,0
LoraWAN 3 gateways,0.6,808,13,160,100000,21,1333,40.8889,1155,0,1333,822,7,-821,0,0
Multihop 1 gateways,0.7,1026,262,160,100000,21,1616,194.889,1155,96,0,1288,7,6,226,0.983278
LoraWAN 1 gateways,0.7,92,0,160,100000,21,1458,9.2,1155,0,1366,92,7,0,0,0
LoraWAN 2 gateways,0.7,542,13,160,100000,21,1458,40.8889,1155,0,1458,555,7,-555,0,0
LoraWAN 3 gateways,0.7,884,13,160,100000,21,1458,40.8889,1155,0,1458,898,7,-897,0,0
Multihop 1 gateways,0.8,1244,172,160,100000,21,1787,194.889,1155,101,0,1416,7,3,267,0.981103
LoraWAN 1 gateways,0.8,104,0,160,100000,21,1567,9.2,1155,0,1463,104,7,0,0,0
LoraWAN 2 gateways,0.8,586,17,160,100000,21,1567,40.8889,1155,0,1567,603,7,-603,0,0
LoraWAN 3 gateways,0.8,976,18,160,100000,21,1567,40.8889,1155,0,1567,994,7,-994,0,0
Multihop 1 gateways,0.9,1298,201,160,100000,21,1956,194.889,1155,130,0,1499,7,7,320,0.959613
LoraWAN 1 gateways,0.9,120,0,160,100000,21,1688,9.2,1155,0,1568,120,7,0,0,0
LoraWAN 2 gateways,0.9,643,7,160,100000,21,1688,40.8889,1155,0,1688,650,7,-650,0,0
LoraWAN 3 gateways,0.9,1044,18,160,100000,21,1688,40.8889,1155,0,1688,1062,7,-1062,0,0
Multihop 1 gateways,1,1450,124,160,100000,21,2113,194.889,1155,143,0,1575,7,8,388,0.978704
LoraWAN 1 gateways,1,115,0,160,100000,21,1780,9.2,1155,0,1665,115,7,0,0,0
LoraWAN 2 gateways,1,661,16,160,100000,21,1780,40.8889,1155,0,1780,677,7,-677,0,0
LoraWAN 3 gateways,1,1068,24,160,100000,21,1780,40.8889,1155,0,1780,1092,7,-1092,0,0
Multihop 1 gateways,0.1,284,8,160,100000,21,301,194.889,1155,2,0,292,7,0,7,0.974084
LoraWAN 1 gateways,0.1,22,0,160,100000,21,301,9.2,1155,0,279,22,7,0,0,0
LoraWAN 2 gateways,0.1,117,0,160,100000,21,301,40.8889,1155,0,301,117,7,-117,0,0
LoraWAN 3 gateways,0.1,184,0,160,100000,21,301,40.8889,1155,0,301,184,7,-184,0,0
Multihop 1 gateways,0.2,507,26,160,100000,21,574,194.889,1155,8,0,533,7,0,33,0.993808
LoraWAN 1 gateways,0.2,58,2,160,100000,21,572,9.2,1155,0,512,60,7,0,0,0
LoraWAN 2 gateways,0.2,202,1,160,100000,21,572,40.8889,1155,0,572,203,7,-203,0,0
LoraWAN 3 gateways,0.2,347,4,160,100000,21,572,40.8889,1155,0,572,351,7,-351,0,0
Multihop 1 gateways,0.3,652,101,160,100000,21,831,194.889,1155,16,0,753,7,3,59,0.991078
LoraWAN 1 gateways,0.3,71,0,160,100000,21,807,9.2,1155,0,736,71,7,0,0,0
LoraWAN 2 gateways,0.3,293,0,160,100000,21,807,40.8889,1155,0,807,293,7,-293,0,0
LoraWAN 3 gateways,0.3,493,0,160,100000,21,807,40.8889,1155,0,807,493,7,-493,0,0
Multihop 1 gateways,0.4,851,96,160,100000,21,1072,194.889,1155,27,0,948,7,3,95,0.993463
LoraWAN 1 gateways,0.4,103,0,160,100000,21,1013,9.2,1155,0,910,103,7,0,0,0
LoraWAN 2 gateways,0.4,382,7,160,100000,21,1013,40.8889,1155,0,1013,389,7,-389,0,0
LoraWAN 3 gateways,0.4,624,2,160,100000,21,1013,40.8889,1155,0,1013,626,7,-626,0,0
Multihop 1 gateways,0.5,990,81,160,100000,21,1251,194.889,1155,43,0,1072,7,5,132,0.987958
LoraWAN 1 gateways,0.5,111,0,160,100000,21,1174,9.2,1155,0,1063,111,7,0,0,0
LoraWAN 2 gateways,0.5,442,9,160,100000,21,1174,40.8889,1155,0,1174,451,7,-451,0,0
LoraWAN 3 gateways,0.5,726,9,160,100000,21,1174,40.8889,1155,0,1174,735,7,-735,0,0
Multihop 1 gateways,0.6,1165,48,160,100000,21,1456,194.889,1155,65,0,1213,7,8,170,0.991761
LoraWAN 1 gateways,0.6,125,0,160,100000,21,1333,9.2,1155,0,1208,125,7,0,0,0
LoraWAN 2 gateways,0.6,502,5,160,100000,21,1333,40.8889,1155,0,1333,507,7,-507,0,0
LoraWAN 3 gateways,0.6,816,15,160,100000,21,1333,40.8889,1155,0,1333,832,7,-831,0,0
Multihop 1 gateways,0.7,1260,80,160,100000,21,1605,194.889,1155,70,0,1341,7,3,192,0.983694
LoraWAN 1 gateways,0.7,124,0,160,100000,21,1458,9.2,1155,0,1334,124,7,0,0,0
LoraWAN 2 gateways,0.7,554,10,160,100000,21,1458,40.8889,1155,0,1458,565,7,-564,0,0
LoraWAN 3 gateways,0.7,890,11,160,100000,21,1458,40.8889,1155,0,1458,903,7,-901,0,0
Multihop 1 gateways,0.8,1273,155,160,100000,21,1788,194.889,1155,83,0,1429,7,14,263,0.982494
LoraWAN 1 gateways,0.8,140,0,160,100000,21,1567,9.2,1155,0,1427,140,7,0,0,0
LoraWAN 2 gateways,0.8,588,20,160,100000,21,1567,40.8889,1155,0,1567,608,7,-608,0,0
LoraWAN 3 gateways,0.8,972,13,160,100000,21,1567,40.8889,1155,0,1567,985,7,-985,0,0
Multihop 1 gateways,0.9,1243,287,160,100000,21,1947,194.889,1155,111,0,1530,7,3,303,0.969301
LoraWAN 1 gateways,0.9,157,4,160,100000,21,1688,9.2,1155,0,1527,161,7,0,0,0
LoraWAN 2 gateways,0.9,646,14,160,100000,21,1688,40.8889,1155,0,1688,660,7,-660,0,0
LoraWAN 3 gateways,0.9,1030,17,160,100000,21,1688,40.8889,1155,0,1688,1047,7,-1047,0,0
Multihop 1 gateways,1,1435,166,160,100000,21,2089,194.889,1155,137,0,1602,7,3,348,0.977506
LoraWAN 1 gateways,1,156,4,160,100000,21,1780,9.2,1155,0,1620,160,7,0,0,0
LoraWAN 2 gateways,1,666,12,160,100000,21,1780,40.8889,1155,0,1780,678,7,-678,0,0
LoraWAN 3 gateways,1,1087,32,160,100000,21,1780,40.8889,1155,0,1780,1119,7,-1119,0,0
Multihop 1 gateways,0.1,284,6,160,100000,21,301,194.889,1155,5,0,290,7,0,6,0.995566
LoraWAN 1 gateways,0.1,15,0,160,100000,21,301,9.2,1155,0,286,15,7,0,0,0
LoraWAN 2 gateways,0.1,125,0,160,100000,21,301,40.8889,1155,0,301,125,7,-125,0,0
LoraWAN 3 gateways,0.1,179,0,160,100000,21,301,40.8889,1155,0,301,179,7,-179,0,0
Multihop 1 gateways,0.2,492,45,160,100000,21,574,194.889,1155,12,0,537,7,1,24,0.992935
LoraWAN 1 gateways,0.2,38,0,160,100000,21,572,9.2,1155,0,534,38,7,0,0,0
LoraWAN 2 gateways,0.2,222,5,160,100000,21,572,40.8889,1155,0,572,227,7,-227,0,0
LoraWAN 3 gateways,0.2,329,6,160,100000,21,572,40.8889,1155,0,572,335,7,-335,0,0
Multihop 1 gateways,0.3,619,101,160,100000,21,832,194.889,1155,25,0,720,7,7,80,0.986717
LoraWAN 1 gateways,0.3,45,0,160,100000,21,807,9.2,1155,0,762,45,7,0,0,0
LoraWAN 2 gateways,0.3,309,1,160,100000,21,807,40.8889,1155,0,807,310,7,-310,0,0
LoraWAN 3 gateways,0.3,462,1,160,100000,21,807,40.8889,1155,0,807,463,7,-463,0,0
Multihop 1 gateways,0.4,850,70,160,100000,21,1062,194.889,1155,28,0,920,7,3,111,0.986758
LoraWAN 1 gateways,0.4,71,2,160,100000,21,1013,9.2,1155,0,940,73,7,0,0,0
LoraWAN 2 gateways,0.4,407,3,160,100000,21,1013,40.8889,1155,0,1013,410,7,-410,0,0
LoraWAN 3 gateways,0.4,567,15,160,100000,21,1013,40.8889,1155,0,1013,582,7,-582,0,0
Multihop 1 gateways,0.5,916,130,160,100000,21,1258,194.889,1155,47,0,1047,7,16,149,0.975928
LoraWAN 1 gateways,0.5,75,2,160,100000,21,1174,9.2,1155,0,1097,77,7,0,0,0
